predicate,argument,role_type,actual_fit,exp_fit
hire,manager,ARG1,"3.6
",0.8
hire,supervisor,ARG0,"6.3
",0.8
hire,supervisor,ARG1,"4.5
",0.8
hit,director,ARG0,"2.7
",0.5
hit,director,ARG1,"1.9
",0.5
hit,guard,ARG0,"5.1
",0.5
hit,guard,ARG1,"3.6
",0.5
hit,undergraduate,ARG0,"2.5
",0.5
hit,undergraduate,ARG1,"1.9
",0.5
hunt,cowboys,ARG0,"4.4
",0.5
hunt,cowboys,ARG1,"1.5
",0.5
hunt,divers,ARG0,"4.4
",0.5
hunt,divers,ARG1,"1.6
",0.5
hunt,fugitives,ARG0,"2.9
",0.8
hunt,fugitives,ARG1,"5.6
",0.8
hunt,lion,ARG0,"6.4
",0.8
hunt,lion,ARG1,"5.1
",0.8
hunt,mouse,ARG0,"2.6
",0.8
hunt,mouse,ARG1,"5
",0.8
hunt,rabbit,ARG0,"2.4
",0.8
hunt,rabbit,ARG1,"6.7
",0.8
hypnotize,butterfly,ARG0,"2.3
",0.5
hypnotize,butterfly,ARG1,"1.1
",0.5
hypnotize,patient,ARG0,"1.3
",1.0
hypnotize,patient,ARG1,"5.3
",0.9
hypnotize,pendulum,ARG0,"4.5
",0.5
hypnotize,pendulum,ARG1,"1.3
",0.5
hypnotize,psychoanalyst,ARG0,"5.8
",0.5
hypnotize,psychoanalyst,ARG1,"2
",0.5
hypnotize,volunteer,ARG0,"1.4
",0.5
hypnotize,volunteer,ARG1,"3.9
",0.5
identify,jewelry,ARG0,"1.7
",0.5
identify,jewelry,ARG1,"4.4
",0.8
identify,jogger,ARG0,"4.1
",0.8
identify,jogger,ARG1,"3.6
",0.8
identify,nurse,ARG0,"5.8
",0.8
identify,nurse,ARG1,"4.2
",0.8
identify,pilot,ARG0,"5.7
",0.8
identify,pilot,ARG1,"3.4
",0.8
identify,thief,ARG0,"4.2
",0.8
identify,thief,ARG1,"4.4
",0.8
indicate,man,ARG0,"3.9
",0.8
indicate,man,ARG1,"3.7
",0.8
indicate,newscaster,ARG0,"6.2
",0.8
indicate,newscaster,ARG1,"4.1
",0.8
indicate,video,ARG0,"4.8
",0.8
indicate,video,ARG1,"3.3
",0.8
inject,janitor,ARG0,"1.9
",0.5
inject,janitor,ARG1,"1.7
",0.5
inject,patient,ARG0,"2.8
",1.0
inject,patient,ARG1,"6.4
",0.8
injure,supervisor,ARG0,"1.9
",0.5
injure,supervisor,ARG1,"1.5
",0.7
injure,butterfly,ARG0,"1.1
",0.5
injure,butterfly,ARG1,"4.3
",0.5
injure,peasant,ARG0,"2.4
",0.5
injure,peasant,ARG1,"3.7
",0.5
inspire,worker,ARG0,"4.1
",0.8
inspire,worker,ARG1,"4.7
",0.8
inspire,mentor,ARG0,"6.4
",0.8
inspire,mentor,ARG1,"3.5
",0.8
inspire,poet,ARG0,"6.1
",0.8
inspire,poet,ARG1,"6.3
",0.8
inspire,veterinarian,ARG0,"3.5
",0.5
inspire,veterinarian,ARG1,"3.4
",0.5
instruct,coach,ARG0,"6.7
",0.8
instruct,coach,ARG1,"2.1
",0.8
instruct,janitor,ARG0,"1.7
",0.5
instruct,janitor,ARG1,"3.9
",0.5
instruct,judge,ARG0,"5.3
",0.5
instruct,judge,ARG1,"1.7
",0.5
instruct,jury,ARG0,"3.2
",0.5
instruct,jury,ARG1,"3.9
",0.8
instruct,novice,ARG0,"1.6
",0.5
instruct,novice,ARG1,"5.3
",0.8
instruct,player,ARG0,"3.7
",0.8
instruct,player,ARG1,"6.6
",0.8
instruct,professor,ARG0,"6.8
",0.8
instruct,professor,ARG1,"1.9
",0.8
instruct,student,ARG0,"2.6
",0.8
instruct,student,ARG1,"6.2
",0.8
instruct,trainee,ARG0,"1.7
",0.8
instruct,trainee,ARG1,"6.2
",0.8
interrogate,culprit,ARG0,"2
",0.8
interrogate,culprit,ARG1,"5.4
",0.8
interrogate,inspector,ARG0,"6.3
",0.8
interrogate,inspector,ARG1,"1.6
",0.8
interrogate,police,ARG0,"6.3
",0.8
interrogate,police,ARG1,"2.1
",0.8
interrogate,prisoner,ARG0,"1.7
",0.8
interrogate,prisoner,ARG1,"5.1
",0.8
interrogate,suspect,ARG0,"1.7
",0.8
interrogate,suspect,ARG1,"5.8
",0.8
interrogate,warden,ARG0,"5.4
",0.5
interrogate,warden,ARG1,"2.1
",0.8
interview,applicant,ARG0,"1.6
",1.0
interview,applicant,ARG1,"6.6
",1.0
interview,athlete,ARG0,"2.3
",0.5
interview,athlete,ARG1,"6.1
",0.8
interview,candidate,ARG0,"2.6
",1.0
interview,candidate,ARG1,"6.6
",1.0
interview,dancer,ARG0,"2.1
",0.5
interview,dancer,ARG1,"4.3
",0.5
interview,housewife,ARG0,"1.8
",0.5
interview,housewife,ARG1,"1.9
",0.5
interview,newspaper,ARG0,"4.1
",0.5
interview,newspaper,ARG1,"1.5
",0.5
interview,performer,ARG0,"2
",0.8
interview,performer,ARG1,"6.2
",0.8
interview,reporter,ARG0,"6.8
",0.8
interview,reporter,ARG1,"2.7
",0.8
investigate,auditor,ARG0,"6.2
",0.8
investigate,auditor,ARG1,"2.2
",0.8
investigate,crime,ARG0,"1.2
",0.8
investigate,crime,ARG1,"6.6
",0.8
investigate,detective,ARG0,"6.4
",0.8
investigate,detective,ARG1,"1.9
",0.8
investigate,gangster,ARG0,"3.5
",0.5
investigate,gangster,ARG1,"6.4
",0.5
investigate,punk,ARG0,"1.9
",0.5
investigate,punk,ARG1,"4.2
",0.5
investigate,suspect,ARG0,"2.4
",0.8
investigate,suspect,ARG1,"6.4
",0.8
investigate,theft,ARG0,"1.2
",0.8
investigate,theft,ARG1,"6.8
",0.8
invite,buddy,ARG0,"6.5
",0.8
invite,buddy,ARG1,"6.3
",0.8
invite,friend,ARG0,"6.6
",0.8
invite,friend,ARG1,"6.4
",0.8
invite,guest,ARG0,"1.9
",1.0
invite,guest,ARG1,"6.4
",1.0
invite,host,ARG0,"6.5
",0.8
invite,host,ARG1,"2.2
",0.8
invite,organizer,ARG0,"5
",0.8
invite,organizer,ARG1,"3.4
",0.8
invite,relative,ARG0,"5.8
",0.5
invite,relative,ARG1,"6
",0.5
invite,visitor,ARG0,"1.9
",0.8
invite,visitor,ARG1,"5.5
",0.8
involve,instructor,ARG0,"5.2
",0.8
involve,instructor,ARG1,"3.4
",0.8
involve,lieutenant,ARG0,"4
",0.5
involve,lieutenant,ARG1,"3.1
",0.5
involve,lover,ARG0,"6.2
",0.8
involve,lover,ARG1,"6.1
",0.8
involve,woman,ARG0,"4.2
",0.5
involve,woman,ARG1,"5.3
",0.8
involve,dog,ARG0,"2
",0.5
involve,dog,ARG1,"5
",0.8
kick,donkey,ARG0,"6.1
",0.5
kick,donkey,ARG1,"3.4
",0.5
kick,girl,ARG0,"4.6
",0.5
kick,girl,ARG1,"3.9
",0.5
kick,janitor,ARG0,"2
",0.5
kick,janitor,ARG1,"1.5
",0.5
kick,punter,ARG0,"5.4
",0.5
kick,punter,ARG1,"2.1
",0.8
kick,wimp,ARG0,"1.6
",0.5
kick,wimp,ARG1,"5.4
",0.5
kill,assassin,ARG0,"7
",0.8
kill,assassin,ARG1,"3.5
",0.8
kill,farmer,ARG0,"3.9
",0.5
kill,farmer,ARG1,"1.6
",0.8
kill,secretary,ARG0,"1.2
",0.5
kill,secretary,ARG1,"1.5
",0.5
kill,victim,ARG0,"1.7
",1.0
kill,victim,ARG1,"5.7
",1.0
kiss,bride,ARG0,"6.7
",0.8
kiss,bride,ARG1,"6.3
",0.8
kiss,dog,ARG0,"2.6
",0.5
kiss,dog,ARG1,"3.4
",0.5
kiss,frog,ARG0,"1.2
",0.5
kiss,frog,ARG1,"1.7
",0.5
kiss,lover,ARG0,"6.9
",0.8
kiss,lover,ARG1,"6.6
",0.8
kiss,niece,ARG0,"4.9
",0.5
kiss,niece,ARG1,"4.9
",0.5
kiss,princess,ARG0,"5.9
",0.5
kiss,princess,ARG1,"5.9
",0.5
lecture,child,ARG0,"1.7
",0.5
lecture,child,ARG1,"5.9
",0.8
lecture,coach,ARG0,"6.1
",0.5
lecture,coach,ARG1,"1.7
",0.5
lecture,cop,ARG0,"5.5
",0.5
lecture,cop,ARG1,"3
",0.5
lecture,freshman,ARG0,"1.9
",0.5
lecture,freshman,ARG1,"5.4
",0.5
lecture,parent,ARG0,"6.9
",0.5
lecture,parent,ARG1,"3.2
",0.5
lecture,policeman,ARG0,"5.9
",0.5
lecture,policeman,ARG1,"2.3
",0.5
lecture,student,ARG0,"2.3
",0.8
lecture,student,ARG1,"6.9
",0.8
lecture,teacher,ARG0,"6.8
",1.0
lecture,teacher,ARG1,"2.1
",1.0
lecture,teenager,ARG0,"3.1
",0.5
lecture,teenager,ARG1,"6
",0.5
lift,bellboy,ARG0,"6.5
",0.5
lift,bellboy,ARG1,"2.6
",0.5
lift,bricks,ARG0,"1.3
",0.5
lift,bricks,ARG1,"5.4
",0.5
lift,infant,ARG0,"2.5
",0.5
lift,infant,ARG1,"5.9
",0.5
lift,kitten,ARG0,"1.9
",0.5
lift,kitten,ARG1,"5.4
",0.5
lift,puppy,ARG0,"2
",0.5
lift,puppy,ARG1,"5.6
",0.5
lift,workers,ARG0,"6.1
",0.8
lift,workers,ARG1,"2.1
",0.8
love,girl,ARG0,"6.2
",0.8
love,girl,ARG1,"6.6
",0.8
love,grandmother,ARG0,"6.6
",0.5
love,grandmother,ARG1,"6.6
",0.5
love,husband,ARG0,"6.6
",0.8
love,husband,ARG1,"6.8
",0.8
love,teacher,ARG0,"5.6
",0.5
love,teacher,ARG1,"5.2
",0.8
love,textbook,ARG0,"1
",0.5
love,textbook,ARG1,"1.9
",0.5
marry,bride,ARG0,"6.4
",1.0
marry,bride,ARG1,"7
",1.0
marry,contestant,ARG0,"2.1
",0.5
marry,contestant,ARG1,"2.6
",0.5
marry,minister,ARG0,"4.7
",0.5
marry,minister,ARG1,"3.2
",0.5
marry,priest,ARG0,"4
",0.5
marry,priest,ARG1,"1.3
",0.5
marry,teenager,ARG0,"3.4
",0.5
marry,teenager,ARG1,"3
",0.5
overthrow,dictator,ARG0,"4.3
",0.8
overthrow,dictator,ARG1,"5.3
",0.8
overthrow,government,ARG0,"3.1
",0.8
overthrow,government,ARG1,"4.8
",0.8
overthrow,peasants,ARG0,"4.2
",0.5
overthrow,peasants,ARG1,"2.1
",0.5
overthrow,revolutionary,ARG0,"5.8
",0.8
overthrow,revolutionary,ARG1,"2.7
",0.8
paint,artist,ARG0,"6.7
",0.8
paint,artist,ARG1,"6.4
",0.8
paint,landscape,ARG0,"1.3
",0.8
paint,landscape,ARG1,"1.5
",0.8
paint,model,ARG0,"1.8
",0.5
paint,model,ARG1,"2
",0.5
paint,princess,ARG0,"2.4
",0.5
paint,princess,ARG1,"2.4
",0.5
parade,delinquent,ARG0,"2.8
",0.5
parade,delinquent,ARG1,"3.5
",0.5
parade,group,ARG0,"5.5
",0.8
parade,group,ARG1,"3.7
",0.8
parade,regiment,ARG0,"3.7
",0.5
parade,regiment,ARG1,"4.2
",0.5
parade,sparrow,ARG0,"1.4
",0.5
parade,sparrow,ARG1,"2.1
",0.5
pardon,judge,ARG0,"5.8
",0.8
pardon,judge,ARG1,"2.1
",0.8
pardon,juror,ARG0,"4.3
",0.8
pardon,juror,ARG1,"2.9
",0.8
pardon,traitor,ARG0,"1.2
",0.8
pardon,traitor,ARG1,"2.5
",0.8
pay,carpenter,ARG0,"3.7
",0.5
pay,carpenter,ARG1,"5.3
",0.8
pay,cashier,ARG0,"3.1
",0.8
pay,cashier,ARG1,"5.4
",0.8
pay,customer,ARG0,"6.5
",0.8
pay,customer,ARG1,"1.6
",0.8
pay,man,ARG0,"5.5
",0.5
pay,man,ARG1,"3.6
",0.8
pay,nurse,ARG0,"2.7
",0.5
pay,nurse,ARG1,"3.6
",0.8
pay,ransom,ARG0,"2.4
",0.8
pay,ransom,ARG1,"4.5
",0.8
pay,tax,ARG0,"1.6
",0.8
pay,tax,ARG1,"5.4
",0.8
picture,electrician,ARG0,"2.7
",0.5
picture,electrician,ARG1,"1.6
",0.5
picture,husband,ARG0,"4.6
",0.5
picture,husband,ARG1,"5.1
",0.5
picture,model,ARG0,"4.8
",0.5
picture,model,ARG1,"6.9
",0.5
picture,mother,ARG0,"4.9
",0.5
picture,mother,ARG1,"5.1
",0.5
praise,candidate,ARG0,"3
",0.8
praise,candidate,ARG1,"4.5
",0.8
praise,champion,ARG0,"4.6
",0.8
praise,champion,ARG1,"7
",0.8
praise,chemist,ARG0,"2.7
",0.5
praise,chemist,ARG1,"4.1
",0.5
praise,daredevil,ARG0,"3
",0.8
praise,daredevil,ARG1,"4.6
",0.8
present,announcer,ARG0,"6.7
",0.8
present,announcer,ARG1,"2.6
",0.8
present,delegate,ARG0,"5.5
",0.5
present,delegate,ARG1,"4.1
",0.5
present,lawyer,ARG0,"6.5
",0.8
present,lawyer,ARG1,"3.1
",0.8
present,nominee,ARG0,"4.2
",0.8
present,nominee,ARG1,"5.5
",0.8
propose,president,ARG0,"6.1
",0.8
propose,president,ARG1,"3.1
",0.8
propose,program,ARG0,"3.1
",0.5
propose,program,ARG1,"6.2
",0.5
propose,solution,ARG0,"1.5
",0.8
propose,solution,ARG1,"6.6
",0.8
propose,speaker,ARG0,"5.9
",1.0
propose,speaker,ARG1,"2.3
",0.8
punish,babysitter,ARG0,"4.4
",0.5
punish,babysitter,ARG1,"2.1
",0.5
punish,child,ARG0,"1.5
",0.8
punish,child,ARG1,"5.8
",0.8
punish,delinquent,ARG0,"1.7
",0.8
punish,delinquent,ARG1,"5.7
",0.8
punish,mother,ARG0,"6.4
",0.5
punish,mother,ARG1,"2.3
",0.5
punish,parent,ARG0,"6.5
",0.8
punish,parent,ARG1,"1.5
",0.8
punish,uncle,ARG0,"3.2
",0.5
punish,uncle,ARG1,"1.9
",0.5
question,criminal,ARG0,"2
",0.8
question,criminal,ARG1,"6.6
",0.8
question,defendant,ARG0,"2.8
",0.8
question,defendant,ARG1,"6.6
",0.8
question,lawyer,ARG0,"6.5
",0.8
question,lawyer,ARG1,"2.9
",0.8
question,waitress,ARG0,"5.3
",0.8
question,waitress,ARG1,"5.1
",0.8
question,witness,ARG0,"2
",0.5
question,witness,ARG1,"6.7
",0.5
read,author,ARG0,"6.3
",1.0
read,author,ARG1,"3.4
",0.8
read,book,ARG0,"1.3
",1.0
read,book,ARG1,"6.6
",1.0
read,historian,ARG0,"6.8
",0.5
read,historian,ARG1,"2.8
",0.8
read,philosopher,ARG0,"6.5
",0.8
read,philosopher,ARG1,"3
",0.8
recognize,celebrity,ARG0,"3.8
",0.8
recognize,celebrity,ARG1,"6.8
",0.8
recognize,fugitive,ARG0,"3
",0.8
recognize,fugitive,ARG1,"5.3
",0.8
recognize,man,ARG0,"5.5
",0.8
recognize,man,ARG1,"4.8
",0.8
recognize,van,ARG0,"1
",0.5
recognize,van,ARG1,"4.1
",0.5
recognize,witness,ARG0,"6.1
",0.5
recognize,witness,ARG1,"3.9
",0.5
record,man,ARG0,"5
",0.5
record,man,ARG1,"2.8
",0.8
record,message,ARG0,"1.8
",0.8
record,message,ARG1,"5.6
",0.8
record,performer,ARG0,"5.7
",0.8
record,performer,ARG1,"5.1
",0.8
record,scientist,ARG0,"6.3
",0.8
record,scientist,ARG1,"2.9
",0.8
record,singer,ARG0,"6.7
",0.8
record,singer,ARG1,"5.5
",0.8
release,cat,ARG0,"2.3
",0.5
release,cat,ARG1,"3.9
",0.8
release,conservationist,ARG0,"2.3
",0.5
release,conservationist,ARG1,"1.9
",0.5
release,hostage,ARG0,"1.8
",0.8
release,hostage,ARG1,"5.5
",0.8
release,inmate,ARG0,"1.5
",0.8
release,inmate,ARG1,"5.9
",0.8
release,jailer,ARG0,"5.4
",0.8
release,jailer,ARG1,"2.6
",0.8
release,priest,ARG0,"4.2
",0.5
release,priest,ARG1,"2.1
",0.5
release,prisoner,ARG0,"1.9
",1.0
release,prisoner,ARG1,"5.1
",1.0
release,warden,ARG0,"5.8
",0.5
release,warden,ARG1,"1.6
",0.8
request,doctor,ARG0,"5.9
",0.8
request,doctor,ARG1,"5.2
",0.8
request,equipment,ARG0,"1.1
",0.8
request,equipment,ARG1,"5.1
",0.8
request,prostitute,ARG0,"4.1
",0.5
request,prostitute,ARG1,"4.3
",0.5
request,soldier,ARG0,"4.4
",0.5
request,soldier,ARG1,"2.9
",0.8
request,specialist,ARG0,"5.7
",0.8
request,specialist,ARG1,"5.5
",0.8
rescue,child,ARG0,"2
",1.0
rescue,child,ARG1,"5.3
",1.0
rescue,hostage,ARG0,"1.4
",0.8
rescue,hostage,ARG1,"5.2
",0.8
rescue,knight,ARG0,"6
",0.5
rescue,knight,ARG1,"1.7
",0.5
rescue,lieutenant,ARG0,"5.3
",0.5
rescue,lieutenant,ARG1,"3
",0.5
rescue,maiden,ARG0,"1.6
",0.5
rescue,maiden,ARG1,"4.9
",0.5
rescue,mercenary,ARG0,"4.3
",0.5
rescue,mercenary,ARG1,"2
",0.5
rescue,peasant,ARG0,"1.9
",0.5
rescue,peasant,ARG1,"2.7
",0.5
rescue,rabbit,ARG0,"1.1
",0.8
rescue,rabbit,ARG1,"3.4
",0.8
rescue,victim,ARG0,"1.2
",1.0
rescue,victim,ARG1,"4.9
",1.0
revive,athlete,ARG0,"3.2
",0.5
revive,athlete,ARG1,"3.8
",0.7
revive,comedian,ARG0,"2.7
",0.5
revive,comedian,ARG1,"1.6
",0.5
revive,patient,ARG0,"2.1
",1.0
revive,patient,ARG1,"6.3
",1.0
rob,musician,ARG0,"2
",0.5
rob,musician,ARG1,"2.9
",0.5
rob,thief,ARG0,"7
",0.8
rob,thief,ARG1,"1.3
",0.8
rob,victim,ARG0,"1.7
",0.8
rob,victim,ARG1,"6.3
",0.8
scorn,farmer,ARG0,"2.8
",0.5
scorn,farmer,ARG1,"2.6
",0.5
scorn,governor,ARG0,"4.2
",0.8
scorn,governor,ARG1,"4.6
",0.8
scorn,outcast,ARG0,"3.7
",0.8
scorn,outcast,ARG1,"6.2
",0.8
scorn,victim,ARG0,"4.2
",0.8
scorn,victim,ARG1,"2
",0.8
scratch,cat,ARG0,"6.9
",0.8
scratch,cat,ARG1,"4.1
",0.8
scratch,gardener,ARG0,"3.4
",0.5
scratch,gardener,ARG1,"5.7
",0.5
scratch,scout,ARG0,"3
",0.5
scratch,scout,ARG1,"4.1
",0.5
scratch,sofa,ARG0,"1.3
",0.5
scratch,sofa,ARG1,"4.8
",0.5
scratch,woman,ARG0,"4.7
",0.5
scratch,woman,ARG1,"4.4
",0.5
scrub,dog,ARG0,"1.6
",0.8
scrub,dog,ARG1,"5
",0.8
scrub,floor,ARG0,"1.2
",0.8
scrub,floor,ARG1,"6
",0.8
scrub,infant,ARG0,"1.3
",0.5
scrub,infant,ARG1,"5.1
",0.5
scrub,janitor,ARG0,"6.8
",0.8
scrub,janitor,ARG1,"1.4
",0.8
scrub,maid,ARG0,"6.7
",0.8
scrub,maid,ARG1,"1.6
",0.8
search,house,ARG0,"1.1
",0.5
search,house,ARG1,"6.1
",0.7
search,mother,ARG0,"5.4
",0.5
search,mother,ARG1,"1.9
",0.5
search,patrolman,ARG0,"6.3
",0.5
search,patrolman,ARG1,"1.4
",0.5
search,prisoner,ARG0,"1.7
",0.8
search,prisoner,ARG1,"6.2
",0.8
search,room,ARG0,"1.1
",0.5
search,room,ARG1,"6
",0.5
search,thief,ARG0,"5.7
",0.8
search,thief,ARG1,"6.1
",0.8
seat,artist,ARG0,"3.1
",0.5
seat,artist,ARG1,"3.7
",0.5
seat,boyfriend,ARG0,"5
",0.5
seat,boyfriend,ARG1,"4.1
",0.5
seat,custodian,ARG0,"2
",0.5
seat,custodian,ARG1,"1.7
",0.5
seat,guest,ARG0,"2.7
",0.8
seat,guest,ARG1,"6.5
",0.8
see,exhibit,ARG0,"1.2
",0.5
see,exhibit,ARG1,"6.8
",0.5
see,truck,ARG0,"1.1
",0.5
see,truck,ARG1,"6.1
",0.5
see,voyeur,ARG0,"5.8
",0.5
see,voyeur,ARG1,"2.9
",0.5
see,worm,ARG0,"2.4
",0.5
see,worm,ARG1,"4.3
",0.5
select,contestant,ARG0,"5.7
",0.8
select,contestant,ARG1,"5.2
",0.8
select,contractor,ARG0,"5.1
",0.8
select,contractor,ARG1,"5
",0.8
select,gourmet,ARG0,"4.3
",0.5
select,gourmet,ARG1,"3.8
",0.5
select,obstetrician,ARG0,"4.2
",0.5
select,obstetrician,ARG1,"4.6
",0.5
select,recipe,ARG0,"2.2
",0.8
select,recipe,ARG1,"4.4
",0.8
select,secretary,ARG0,"4.6
",0.5
select,secretary,ARG1,"3.9
",0.5
send,assistant,ARG0,"5.3
",0.5
send,assistant,ARG1,"3.4
",0.5
send,child,ARG0,"2.1
",0.5
send,child,ARG1,"3
",0.5
send,lawyer,ARG0,"5.2
",0.5
send,lawyer,ARG1,"3.1
",0.5
send,manager,ARG0,"5.6
",0.5
send,manager,ARG1,"2.9
",0.8
send,package,ARG0,"1.6
",0.8
send,package,ARG1,"6.2
",0.8
sentence,chef,ARG0,"1.2
",0.5
sentence,chef,ARG1,"1.7
",0.5
sentence,criminal,ARG0,"1.3
",0.8
sentence,criminal,ARG1,"6.7
",0.8
sentence,defendant,ARG0,"1.2
",0.8
sentence,defendant,ARG1,"6.4
",0.8
sentence,judge,ARG0,"6.9
",0.5
sentence,judge,ARG1,"1.3
",0.5
sentence,tailor,ARG0,"1.1
",0.5
sentence,tailor,ARG1,"1.8
",0.5
separate,boxers,ARG0,"3.1
",0.5
separate,boxers,ARG1,"5.7
",0.8
separate,organizer,ARG0,"6
",0.5
separate,organizer,ARG1,"3.1
",0.5
separate,squirrel,ARG0,"2.9
",0.5
separate,squirrel,ARG1,"1.4
",0.5
separate,twins,ARG0,"2.9
",0.5
separate,twins,ARG1,"3.3
",0.8
serve,butler,ARG0,"6.7
",0.8
serve,butler,ARG1,"2.1
",0.8
serve,customer,ARG0,"1.5
",0.8
serve,customer,ARG1,"7
",0.8
serve,food,ARG0,"1.1
",0.8
serve,food,ARG1,"6.2
",0.8
serve,patron,ARG0,"1.9
",0.8
serve,patron,ARG1,"5.9
",0.8
serve,waitress,ARG0,"6.8
",0.8
serve,waitress,ARG1,"2.5
",0.8
shoot,assassin,ARG0,"6.9
",0.5
shoot,assassin,ARG1,"2.2
",0.5
shoot,deer,ARG0,"1
",0.8
shoot,deer,ARG1,"6.4
",0.8
shoot,duck,ARG0,"1
",0.8
shoot,duck,ARG1,"6.5
",0.8
shoot,hunter,ARG0,"6.9
",0.8
shoot,hunter,ARG1,"2.8
",0.8
shoot,president,ARG0,"2.3
",0.5
shoot,president,ARG1,"3.5
",0.5
shoot,politician,ARG0,"2.7
",0.5
shoot,politician,ARG1,"3.3
",0.5
shoot,psychopath,ARG0,"5.8
",0.5
shoot,psychopath,ARG1,"3.3
",0.5
show,movie,ARG0,"5.1
",1.0
show,movie,ARG1,"7
",1.0
show,patient,ARG0,"4.7
",1.0
show,patient,ARG1,"2.5
",1.0
show,salesman,ARG0,"6.6
",0.5
show,salesman,ARG1,"1.6
",0.5
show,wallpaper,ARG0,"2.7
",0.5
show,wallpaper,ARG1,"5.3
",0.5
sketch,architect,ARG0,"6.5
",0.5
sketch,architect,ARG1,"1.5
",0.5
sketch,artist,ARG0,"6.5
",0.8
sketch,artist,ARG1,"2.5
",0.8
sketch,landscape,ARG0,"1.4
",0.8
sketch,landscape,ARG1,"6.6
",0.8
sketch,model,ARG0,"2.1
",0.8
sketch,model,ARG1,"5.6
",0.7
sketch,portrait,ARG0,"1.4
",0.8
sketch,portrait,ARG1,"4.9
",0.8
sketch,scientist,ARG0,"4.7
",0.5
sketch,scientist,ARG1,"1.9
",0.5
sketch,woman,ARG0,"4.3
",0.5
sketch,woman,ARG1,"5.3
",0.7
slap,child,ARG0,"4
",0.5
slap,child,ARG1,"4.5
",0.5
slap,fireman,ARG0,"1.5
",0.5
slap,fireman,ARG1,"1.1
",0.5
slap,prisoner,ARG0,"4.7
",0.5
slap,prisoner,ARG1,"5.6
",0.8
slaughter,butcher,ARG0,"6.2
",0.8
slaughter,butcher,ARG1,"1.4
",0.8
slaughter,cow,ARG0,"1.1
",0.5
slaughter,cow,ARG1,"6.9
",0.8
slaughter,farmer,ARG0,"5.9
",0.5
slaughter,farmer,ARG1,"1.4
",0.8
slaughter,pig,ARG0,"1
",0.5
slaughter,pig,ARG1,"6.8
",0.8
stalk,antelope,ARG0,"2.8
",0.8
stalk,antelope,ARG1,"5
",0.8
stalk,deer,ARG0,"2.3
",0.8
stalk,deer,ARG1,"5.2
",0.8
stalk,lion,ARG0,"5.9
",1.0
stalk,lion,ARG1,"2.2
",0.8
stalk,prey,ARG0,"1.7
",0.8
stalk,prey,ARG1,"6
",0.8
stalk,prowler,ARG0,"6.4
",0.8
stalk,prowler,ARG1,"2.1
",0.8
stalk,snake,ARG0,"4.9
",1.0
stalk,snake,ARG1,"2.3
",0.8
stalk,zebra,ARG0,"2.4
",1.0
stalk,zebra,ARG1,"4.2
",0.8
startle,bird,ARG0,"3.2
",0.8
startle,bird,ARG1,"6
",0.8
startle,burglar,ARG0,"6.5
",0.8
startle,burglar,ARG1,"4.8
",0.8
startle,kid,ARG0,"5.4
",0.5
startle,kid,ARG1,"5.1
",0.8
startle,librarian,ARG0,"1.9
",0.5
startle,librarian,ARG1,"4.8
",0.5
startle,prankster,ARG0,"6.7
",0.8
startle,prankster,ARG1,"3
",0.8
steal,criminal,ARG0,"6.7
",0.8
steal,criminal,ARG1,"1.4
",0.8
steal,infant,ARG0,"1.7
",0.5
steal,infant,ARG1,"4.5
",0.5
steal,van,ARG0,"1.1
",0.5
steal,van,ARG1,"5.2
",0.5
steal,wallet,ARG0,"1
",0.5
steal,wallet,ARG1,"6.5
",0.8
study,artist,ARG0,"5.7
",0.5
study,artist,ARG1,"3.1
",0.5
study,disease,ARG0,"1.2
",0.5
study,disease,ARG1,"5.7
",0.8
study,newborn,ARG0,"2.8
",0.5
study,newborn,ARG1,"4
",0.5
study,painting,ARG0,"1.3
",0.5
study,painting,ARG1,"5.4
",0.5
study,scientist,ARG0,"6.6
",0.8
study,scientist,ARG1,"2.4
",0.8
study,worm,ARG0,"1.4
",0.5
study,worm,ARG1,"4.3
",0.5
take,customer,ARG0,"5.2
",0.8
take,customer,ARG1,"2.6
",0.8
take,money,ARG0,"1.2
",0.5
take,money,ARG1,"5.6
",0.8
take,prisoner,ARG0,"4.6
",0.8
take,prisoner,ARG1,"3
",0.8
take,thief,ARG0,"6.7
",0.8
take,thief,ARG1,"2
",0.8
teach,boss,ARG0,"6.1
",0.5
teach,boss,ARG1,"3.8
",0.5
teach,courses,ARG0,"3.1
",0.5
teach,courses,ARG1,"6.2
",0.8
teach,employees,ARG0,"3.2
",0.5
teach,employees,ARG1,"5.4
",0.5
teach,instructor,ARG0,"7
",1.0
teach,instructor,ARG1,"3.9
",1.0
teach,person,ARG0,"4.8
",1.0
teach,person,ARG1,"5.9
",1.0
teach,professor,ARG0,"7
",1.0
teach,professor,ARG1,"3.9
",0.8
teach,student,ARG0,"2.3
",1.0
teach,student,ARG1,"6.4
",1.0
teach,trainee,ARG0,"1.6
",0.8
teach,trainee,ARG1,"6.3
",0.8
terrorize,army,ARG0,"5.5
",0.5
terrorize,army,ARG1,"2.9
",0.5
terrorize,landowner,ARG0,"2.8
",0.5
terrorize,landowner,ARG1,"2.7
",0.5
terrorize,peasants,ARG0,"2
",0.5
terrorize,peasants,ARG1,"4.7
",0.5
terrorize,pirates,ARG0,"6.5
",0.5
terrorize,pirates,ARG1,"2.2
",0.7
terrorize,victim,ARG0,"1.4
",0.8
terrorize,victim,ARG1,"6.6
",0.8
