predicate,argument,role_type,reasons 1,reasons 2,reasons 3
eat,egg,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.",The argument 'egg' has the properties of being the direct object of the predicate 'eat'.,The argument 'egg' will fit the ARG0 role for the predicate 'eat' because it is the subject of the sentence.
eat,egg,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.",The argument 'egg' has the properties of being the direct object of the predicate 'eat'.,The argument 'egg' will fit the ARG1 role for the predicate 'eat' because it is the direct object of the sentence.
eat,group,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.","The argument 'group' has the property of being a collective noun, referring to a group of people or things that are being acted upon by the verb 'eat'.",The argument 'group' fits the ARG0 role for the predicate 'eat' because it is a collective noun that refers to a group of people or things that are being acted upon by the verb 'eat'.
eat,group,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.","The argument 'group' has the property of being a collective noun, which is relevant to the predicate 'eat' because it refers to a group of people or animals that are eating together.",The argument 'group' fits the ARG1 role for the predicate 'eat' because it is a collective noun that refers to a group of people or animals that are eating together.
eat,husband,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.","The argument 'husband' has the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.",The argument 'husband' will fit the ARG0 role for the predicate 'eat' because it is the subject of the sentence and is performing the action of eating.
eat,husband,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.","The argument 'husband' has the properties of being the subject of the sentence, performing the action, and being the agent of the action.",The argument 'husband' fits the ARG1 role for the predicate 'eat' because it is the subject of the sentence and performs the action of eating.
eat,local,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.",The argument 'local' has the property of being a location or a place where the action of eating is taking place.,The argument 'local' fits the ARG0 role for the predicate 'eat' because it is a location or a place where the action of eating is taking place.
eat,local,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.",The argument 'local' has the property of being a location where the action of eating is taking place.,The argument 'local' fits the ARG1 role for the predicate 'eat' because it is the location where the action of eating is taking place.
eat,lunch,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.",The argument 'lunch' has the properties of being the direct object of the predicate 'eat'.,The argument 'lunch' will fit the ARG0 role for the predicate 'eat' because it is the direct object of the verb 'eat'.
eat,lunch,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.",The argument 'lunch' has the properties of being the direct object of the predicate 'eat'.,The argument 'lunch' fits the ARG1 role for the predicate 'eat' because it is the direct object of the verb 'eat'.
eat,meal,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.","The argument 'meal' has the properties of being the direct object of the predicate 'eat', which means it is the entity that is acted upon by the action of eating.",The argument 'meal' will fit the ARG0 role for the predicate 'eat' because it is the direct object of the action of eating.
eat,meal,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.","The argument 'meal' has the properties of being the direct object of the predicate 'eat', which means it is the thing that is being acted upon by the subject of the sentence.","The argument 'meal' fits the ARG1 role for the predicate 'eat' because it is the direct object of the sentence, which means it is the thing that is being acted upon by the subject of the sentence."
eat,people,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.","The argument 'people' has the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.",The argument 'people' fits the ARG0 role for the predicate 'eat' because it is the subject of the sentence and is performing the action of eating.
eat,people,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.","The argument 'people' has the properties of being the subject of the sentence, performing the action, and being the patient of the action.",The argument 'people' fits the ARG1 role for the predicate 'eat' because it is the subject of the sentence and is performing the action of eating.
eat,pizza,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.","The argument 'pizza' has the properties of being the direct object of the predicate 'eat', as it is the entity that is being acted upon by the subject of the sentence.","The argument 'pizza' will fit the ARG0 role for the predicate 'eat' because it is the direct object of the sentence, and the subject of the sentence is performing the action of eating the pizza."
eat,pizza,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.",The argument 'pizza' has the properties of being the direct object of the verb 'eat'.,The argument 'pizza' fits the ARG1 role for the predicate 'eat' because it is the direct object of the verb 'eat'.
eat,villager,ARG0,"The ARG0 role for the predicate 'eat' should have the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.","The argument 'villager' has the properties of being the subject of the sentence, performing the action, and being the entity that is affected by the action.",The argument 'villager' will fit the ARG0 role for the predicate 'eat' because it is the subject of the sentence and is performing the action of eating.
eat,villager,ARG1,"The ARG1 role should have the properties of being the subject of the sentence, performing the action, and being the agent of the action.","The argument 'villager' has the properties of being the patient of the action, receiving the action, and being the entity that is acted upon.",The argument 'villager' will fit the ARG1 role for the predicate 'eat' because it is the entity that is acted upon by the action of eating.
eliminate,act,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,The argument 'act' has the properties of being the direct object of the predicate 'eliminate' and the entity that is being eliminated.,The argument 'act' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated.
eliminate,act,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,The argument 'act' has the property of being the doer of the action.,The argument 'act' fits the ARG1 role for the predicate 'eliminate' because it is the doer of the action.
eliminate,barrier,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,The argument 'barrier' has the properties of being the object of the sentence and the entity that is being eliminated.,The argument 'barrier' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated.
eliminate,barrier,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,"The argument 'barrier' has the property of being the object of the action, which is the entity that is being eliminated or removed.",The argument 'barrier' fits the ARG1 role for the predicate 'eliminate' because it is the entity that is being eliminated or removed.
eliminate,club,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,"The argument 'club' has the property of being the object of the sentence, as it is the entity that is being eliminated by the action of the predicate 'eliminate'.",The argument 'club' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated by the action of the predicate.
eliminate,club,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,The argument 'club' has the property of being the instrument used to eliminate something.,The argument 'club' fits the ARG1 role for the predicate 'eliminate' because it is the instrument used to eliminate something.
eliminate,intruder,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,The argument 'intruder' has the properties of being the object of the sentence and the entity that is being eliminated by the action of the predicate 'eliminate'.,The argument 'intruder' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated by the action of the predicate.
eliminate,intruder,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,The argument 'intruder' has the property of being the entity that is being eliminated or removed.,The argument 'intruder' fits the ARG1 role for the predicate 'eliminate' because it is the entity that is being eliminated or removed.
eliminate,job,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,"The argument 'job' has the properties of being the direct object of the predicate 'eliminate', indicating the entity that is being eliminated.","The argument 'job' fits the ARG0 role for the predicate 'eliminate' because it is the direct object of the sentence, indicating the entity that is being eliminated."
eliminate,job,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,The argument 'job' has the property of being the patient or the entity that is affected by the action of the predicate 'eliminate'.,"The argument 'job' fits the ARG1 role for the predicate 'eliminate' because it is the entity that is affected by the action of the predicate, and it is the entity that is being eliminated."
eliminate,law,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,"The argument 'law' has the property of being the object of the sentence, as it is the entity that is being eliminated by the action of the predicate 'eliminate'.",The argument 'law' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated by the action of the predicate.
eliminate,law,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,"The argument 'law' has the property of being the object of the action, as it is the thing that is being eliminated.","The argument 'law' fits the ARG1 role for the predicate 'eliminate' because it is the object of the action, and the action of eliminating something is typically done by a person or entity."
eliminate,need,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,The argument 'need' has the properties of being the object of the sentence and the entity that is being eliminated.,The argument 'need' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated.
eliminate,need,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,The argument 'need' has the property of being the patient or the entity that is affected by the action of the predicate 'eliminate'.,"The argument 'need' fits the ARG1 role for the predicate 'eliminate' because it is the entity that is affected by the action of the predicate, and it is the entity that is being eliminated or removed."
eliminate,policy,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,"The argument 'policy' has the property of being the object of the sentence, and the entity that is being eliminated by the action of the predicate 'eliminate'.",The argument 'policy' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated by the action of the predicate.
eliminate,policy,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,"The argument 'policy' has the property of being the object of the action, which is the thing that is being eliminated or removed.","The argument 'policy' fits the ARG1 role for the predicate 'eliminate' because it is the object of the action, which is the thing that is being eliminated or removed."
eliminate,provision,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,The argument 'provision' has the properties of being the object of the sentence and the entity that is being eliminated.,The argument 'provision' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated by the action of the verb 'eliminate'.
eliminate,provision,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,The argument 'provision' has the property of being the patient or the entity that is affected by the action of the predicate 'eliminate'.,"The argument 'provision' fits the ARG1 role for the predicate 'eliminate' because it is the entity that is affected by the action of the predicate, and it is the entity that is being eliminated or removed."
eliminate,therapy,ARG0,The ARG0 role for the predicate 'eliminate' should have the properties of being the subject of the sentence and the entity that is being eliminated.,"The argument 'therapy' has the property of being the object of the sentence, as it is the entity that is being eliminated by the action of 'eliminate'.",The argument 'therapy' fits the ARG0 role for the predicate 'eliminate' because it is the entity that is being eliminated by the action of 'eliminate'.
eliminate,therapy,ARG1,The ARG1 role for the predicate 'eliminate' should have the property of being the agent or the doer of the action.,The argument 'therapy' has the property of being the patient or the person being treated.,The argument 'therapy' fits the ARG1 role for the predicate 'eliminate' because it is the patient or the person being treated.
embarrass,board,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'board' has the property of being a surface or a platform.,"The argument 'board' will not fit the ARG0 role for the predicate 'embarrass' because the ARG0 role is typically associated with a person or thing that is embarrassed, while the argument 'board' is a surface or platform."
embarrass,board,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'board' has the property of being a surface or a platform.,The argument 'board' will fit the ARG1 role for the predicate 'embarrass' because it is a surface or platform that can be used to embarrass someone.
embarrass,book-keeping,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,"The argument 'book-keeping' has the property of being a noun, which is relevant for the predicate 'embarrass' because it is the subject of the sentence.",The argument 'book-keeping' fits the ARG0 role for the predicate 'embarrass' because it is the subject of the sentence and is the thing that is embarrassed.
embarrass,book-keeping,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,"The argument 'book-keeping' has the property of being a noun, which is relevant for the predicate 'embarrass' because it is the subject of the sentence.",The argument 'book-keeping' will fit the ARG1 role for the predicate 'embarrass' because it is the subject of the sentence and is the thing that is embarrassing.
embarrass,conservative,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'conservative' has the property of being a political ideology that is associated with a sense of embarrassment or shame.,"The argument 'conservative' will fit the ARG0 role for the predicate 'embarrass' because it is a political ideology that is associated with a sense of embarrassment or shame. The word 'conservative' is often used to describe someone or something that is seen as old-fashioned, out of touch, or uncool, which can be embarrassing for those who identify with this ideology. Therefore, the argument 'conservative' can be used as the ARG0 for the predicate 'embarrass' to indicate that the person or thing being described is embarrassed by their political beliefs."
embarrass,conservative,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'conservative' has the property of being a political ideology that is associated with a sense of embarrassment or shame.,The argument 'conservative' fits the ARG1 role for the predicate 'embarrass' because it is a political ideology that is associated with a sense of embarrassment or shame.
embarrass,executive,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'executive' has the property of being a person or thing that is embarrassed.,The argument 'executive' fits the ARG0 role for the predicate 'embarrass' because it is the person or thing that is embarrassed.
embarrass,executive,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'executive' has the property of being a person or thing that is embarrassed.,The argument 'executive' fits the ARG1 role for the predicate 'embarrass' because it is the person or thing that is embarrassed.
embarrass,government,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'government' has the property of being the entity that is embarrassed by the situation.,The argument 'government' fits the ARG0 role for the predicate 'embarrass' because it is the entity that is embarrassed by the situation.
embarrass,government,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'government' has the property of being the entity that is embarrassed by the situation.,The argument 'government' fits the ARG1 role for the predicate 'embarrass' because it is the entity that is embarrassed by the situation.
embarrass,importunity,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,"The argument 'importunity' has the property of being a noun, and it is a direct object of the predicate 'embarrass'.",The argument 'importunity' fits the ARG0 role for the predicate 'embarrass' because it is the person or thing that is embarrassed.
embarrass,importunity,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'importunity' has the property of being the cause of embarrassment.,The argument 'importunity' fits the ARG1 role for the predicate 'embarrass' because it is the cause of the embarrassment.
embarrass,information,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'information' is relevant to the predicate 'embarrass' because it is the information that is causing the embarrassment.,The argument 'information' fits the ARG0 role for the predicate 'embarrass' because it is the information that is causing the embarrassment.
embarrass,information,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'information' has the property of being the thing that is embarrassing or causing embarrassment.,The argument 'information' fits the ARG1 role for the predicate 'embarrass' because it is the thing that is causing the embarrassment or shame.
embarrass,intervener,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'interviewer' has the property of being the person or thing that is embarrassing the other person or thing.,The argument 'intervener' fits the ARG0 role for the predicate 'embarrass' because it is the person or thing that is being embarrassed by the interviewer.
embarrass,intervener,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'interviewer' has the property of being the person or thing that is embarrassing the other person or thing.,The argument 'intervener' fits the ARG1 role for the predicate 'embarrass' because it is the person or thing that is causing the embarrassment.
embarrass,lyric,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'lyric' has the property of being a type of text that is embarrassing or humiliating.,The argument 'lyric' fits the ARG0 role for the predicate 'embarrass' because it is a type of text that is embarrassing or humiliating.
embarrass,lyric,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'lyric' has the property of being a type of text that is embarrassing or humiliating.,"The argument 'lyric' fits the ARG1 role for the predicate 'embarrass' because it is a type of text that is embarrassing or humiliating. The ARG1 role is typically filled by the person or thing that is embarrassed or humiliated, and the argument 'lyric' fits this role because it is a type of text that can cause embarrassment or humiliation."
embarrass,official,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'official' has the property of being a person or thing that is embarrassed.,The argument 'official' fits the ARG0 role for the predicate 'embarrass' because it is the person or thing that is embarrassed.
embarrass,official,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'official' has the property of being a person or thing that is embarrassed.,The argument 'official' fits the ARG1 role for the predicate 'embarrass' because it is the person or thing that is embarrassed.
embarrass,revelation,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'revelation' has the property of being the thing that is embarrassing or causing embarrassment.,The argument 'revelation' fits the ARG0 role for the predicate 'embarrass' because it is the thing that is causing the embarrassment or shame.
embarrass,revelation,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'revelation' has the property of being the thing that is embarrassing or causing embarrassment.,The argument 'revelation' fits the ARG1 role for the predicate 'embarrass' because it is the thing that is causing the embarrassment or shame.
embarrass,treatment,ARG0,The ARG0 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'treatment' has the property of being the thing that is embarrassing or causing embarrassment.,The argument 'treatment' fits the ARG0 role for the predicate 'embarrass' because it is the thing that is causing the embarrassment or being embarrassed.
embarrass,treatment,ARG1,The ARG1 role for the predicate 'embarrass' should have the properties of being the person or thing that is embarrassed.,The argument 'treatment' has the property of being the thing that is embarrassing or causing embarrassment.,The argument 'treatment' fits the ARG1 role for the predicate 'embarrass' because it is the thing that is causing the embarrassment or being embarrassed.
encourage,affiliate,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'affiliate' has the property of being the person or entity that is being encouraged.,The argument 'affiliate' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged.
encourage,affiliate,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'affiliate' has the property of being a person or thing that is being encouraged.,The argument 'affiliate' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged.
encourage,boy,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'boy' has the property of being the person or entity that is being encouraged.,The argument 'boy' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged.
encourage,boy,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'boy' has the property of being the person or thing that is being encouraged.,The argument 'boy' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged.
encourage,client,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'client' has the property of being the person or entity that is being encouraged.,The argument 'client' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged.
encourage,client,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'client' has the property of being the person or thing that is being encouraged.,The argument 'client' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged.
encourage,company,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'company' has the property of being the entity that is being encouraged.,The argument 'company' fits the ARG0 role for the predicate 'encourage' because it is the entity that is being encouraged to take a particular action or to achieve a particular goal.
encourage,company,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'company' has the property of being the entity that is being encouraged.,The argument 'company' fits the ARG1 role for the predicate 'encourage' because it is the entity that is being encouraged.
encourage,executive,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'executive' has the property of being a person or entity that is being encouraged.,The argument 'executive' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged.
encourage,executive,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'executive' has the property of being the person or thing that is being encouraged.,The argument 'executive' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged.
encourage,government,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'government' has the property of being the entity that is being encouraged.,The argument 'government' fits the ARG0 role for the predicate 'encourage' because it is the entity that is being encouraged to take a particular action or to adopt a particular policy.
encourage,government,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'government' has the property of being the entity that is being encouraged.,The argument 'government' fits the ARG1 role for the predicate 'encourage' because it is the entity that is being encouraged to take a particular action or to adopt a particular policy.
encourage,investor,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'investor' has the property of being the person or entity that is being encouraged to invest in a particular project or venture.,The argument 'investor' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged to invest in a particular project or venture.
encourage,investor,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'investor' has the property of being the person or thing that is being encouraged to take a particular action or to engage in a particular activity.,The argument 'investor' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged to take a particular action or to engage in a particular activity.
encourage,pupil,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'pupil' has the property of being the person or entity that is being encouraged.,The argument 'pupil' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged.
encourage,pupil,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'pupil' has the property of being the person or thing that is being encouraged.,The argument 'pupil' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged.
encourage,purpose,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'purpose' has the property of being the reason or goal that is being encouraged.,The argument 'purpose' fits the ARG0 role for the predicate 'encourage' because it is the reason or goal that is being encouraged.
encourage,purpose,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'purpose' has the property of being the reason or goal that is being encouraged.,The argument 'purpose' fits the ARG1 role for the predicate 'encourage' because it is the reason or goal that is being encouraged.
encourage,technician,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'technician' has the property of being a person or entity that is being encouraged.,The argument 'technician' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged.
encourage,technician,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,"The argument 'technician' has the property of being a person who is capable of performing a task or activity, which is relevant to the predicate 'encourage' as it suggests that the technician is being encouraged to perform a specific task or activity.",The argument 'technician' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged to perform a specific task or activity.
encourage,uncertainty,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,"The argument 'uncertainty' has the property of being the object of the verb 'encourage', which means that it is the thing that is being encouraged to take action or to be more confident.",The argument 'uncertainty' fits the ARG0 role for the predicate 'encourage' because it is the thing that is being encouraged to take action or to be more confident.
encourage,uncertainty,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'uncertainty' has the property of being the thing that is being encouraged.,"The argument 'uncertainty' will fit the ARG1 role for the predicate 'encourage' because it is the thing that is being encouraged to take action or to proceed in a particular way. In this case, the uncertainty is being encouraged to be addressed or to be overcome."
encourage,vicar,ARG0,The ARG0 role for the predicate 'encourage' should have the properties of being the person or entity that is being encouraged.,The argument 'vicar' has the property of being a person or entity that is being encouraged.,The argument 'vicar' fits the ARG0 role for the predicate 'encourage' because it is the person or entity that is being encouraged.
encourage,vicar,ARG1,The ARG1 role should have the property of being the person or thing that is being encouraged.,The argument 'vicar' has the property of being a person or thing that is being encouraged.,The argument 'vicar' fits the ARG1 role for the predicate 'encourage' because it is the person or thing that is being encouraged.
hear,appeal,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.","The argument 'appeal' has the property of being the object of the action of hearing, and is therefore relevant to the ARG1 role.",The argument 'appeal' does not fit the ARG0 role for the predicate 'hear'.
hear,appeal,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.","The argument 'appeal' has the property of being the object of the verb 'hear', which means it is the thing that is being heard or the thing that is being appealed to.","The argument 'appeal' fits the ARG1 role for the predicate 'hear' because it is the object of the verb 'hear', which means it is the thing that is being heard or the thing that is being appealed to."
hear,board,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.","The argument 'board' has the property of being the object of the action of hearing, and is therefore relevant to the ARG1 role.","The argument 'board' does not fit the ARG0 role for the predicate 'hear' because the board is not the person or entity that is performing the action of hearing. The ARG0 role is typically filled by the subject of the sentence, which in this case is the person or entity that is hearing the board. Therefore, the argument 'board' does not fit the ARG0 role for the predicate 'hear'."
hear,board,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.",The argument 'board' has the property of being a physical object that can be heard.,The argument 'board' fits the ARG1 role for the predicate 'hear' because it is the source of the auditory information that the listener is hearing.
hear,case,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.","The argument 'case' has the property of being the object of the action of hearing, and is therefore the ARG1 role.","The argument 'case' does not fit the ARG0 role for the predicate 'hear' because the ARG0 role is typically the subject of the action, and 'case' is not typically the subject of the action of hearing. The correct ARG0 role for the predicate 'hear' would be a person or entity that is performing the action of hearing."
hear,case,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.",The argument 'case' has the property of being the location or context in which the event of hearing occurs.,The argument 'case' fits the ARG1 role for the predicate 'hear' because it provides the context or location in which the event of hearing occurs.
hear,committee,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.","The argument 'committee' has the property of being the object of the action of hearing, and is therefore the ARG1 role.","The argument 'committee' does not fit the ARG0 role for the predicate 'hear' because the ARG0 role is typically the person or entity that is performing the action of hearing, and the argument 'committee' is not a person or entity. The ARG1 role is typically the object of the action of hearing, and the argument 'committee' is the object of the action of hearing in this case. Therefore, the argument 'committee' fits the ARG1 role for the predicate 'hear'."
hear,committee,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.","The argument 'committee' has the property of being the source of the auditory information, as it is the entity that is being heard by the listener.",The argument 'committee' fits the ARG1 role for the predicate 'hear' because it is the source of the auditory information that is being heard by the listener.
hear,court,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.",The argument 'court' has the property of being the location where the action of hearing is taking place.,The argument 'court' fits the ARG0 role for the predicate 'hear' because it is the location where the action of hearing is taking place.
hear,court,ARG1,"The ARG1 role for the predicate 'hear' should have the properties of being the source of the auditory information, the speaker, or the person who is hearing.",The argument 'court' has the property of being a location where a hearing or trial is held.,The argument 'court' fits the ARG1 role for the predicate 'hear' because it is the location where a hearing or trial is held.
hear,ear,ARG0,"The ARG0 role for the predicate 'hear' should have the properties of being the person or entity that is performing the action of hearing, and being the subject of the sentence.",The argument 'ear' has the property of being a physical entity that is capable of perceiving sound waves and converting them into auditory sensations.,"The argument 'ear' fits the ARG0 role for the predicate 'hear' because it is the entity that is performing the action of hearing, and is the subject of the sentence."
