predicate,argument,role_type,actual_fit,exp_fit
inspire,mentor,ARG0,6.4,0.8
inspire,mentor,ARG1,3.5,0.8
inspire,poet,ARG0,6.1,0.8
inspire,poet,ARG1,6.3,0.8
inspire,veterinarian,ARG0,3.5,0.8
inspire,veterinarian,ARG1,3.4,0.8
instruct,coach,ARG0,6.7,1.0
instruct,coach,ARG1,2.1,1.0
instruct,janitor,ARG0,1.7,0.8
instruct,janitor,ARG1,3.9,0.8
instruct,judge,ARG0,5.3,1.0
instruct,judge,ARG1,1.7,1.0
instruct,jury,ARG0,3.2,0.8
instruct,jury,ARG1,3.9,0.5
instruct,novice,ARG0,1.6,0.8
instruct,novice,ARG1,5.3,0.8
instruct,player,ARG0,3.7,1.0
instruct,player,ARG1,6.6,1.0
instruct,professor,ARG0,6.8,1.0
instruct,professor,ARG1,1.9,0.8
instruct,student,ARG0,2.6,1.0
instruct,student,ARG1,6.2,1.0
instruct,trainee,ARG0,1.7,1.0
instruct,trainee,ARG1,6.2,1.0
interrogate,culprit,ARG0,2,1.0
interrogate,culprit,ARG1,5.4,1.0
interrogate,inspector,ARG0,6.3,1.0
interrogate,inspector,ARG1,1.6,0.8
interrogate,police,ARG0,6.3,1.0
interrogate,police,ARG1,2.1,0.8
interrogate,prisoner,ARG0,1.7,1.0
interrogate,prisoner,ARG1,5.1,1.0
interrogate,suspect,ARG0,1.7,1.0
interrogate,suspect,ARG1,5.8,1.0
interrogate,warden,ARG0,5.4,1.0
interrogate,warden,ARG1,2.1,0.8
interview,applicant,ARG0,1.6,1.0
interview,applicant,ARG1,6.6,1.0
interview,athlete,ARG0,2.3,1.0
interview,athlete,ARG1,6.1,1.0
interview,candidate,ARG0,2.6,1.0
interview,candidate,ARG1,6.6,1.0
interview,dancer,ARG0,2.1,1.0
interview,dancer,ARG1,4.3,1.0
interview,housewife,ARG0,1.8,0.0
interview,housewife,ARG1,1.9,0.8
interview,newspaper,ARG0,4.1,0.75
interview,newspaper,ARG1,1.5,0.8
interview,performer,ARG0,2,1.0
interview,performer,ARG1,6.2,1.0
interview,reporter,ARG0,6.8,1.0
interview,reporter,ARG1,2.7,1.0
investigate,auditor,ARG0,6.2,1.0
investigate,auditor,ARG1,2.2,1.0
investigate,crime,ARG0,1.2,1.0
investigate,crime,ARG1,6.6,1.0
investigate,detective,ARG0,6.4,0.8
investigate,detective,ARG1,1.9,1.0
investigate,gangster,ARG0,3.5,1.0
investigate,gangster,ARG1,6.4,1.0
investigate,punk,ARG0,1.9,1.0
investigate,punk,ARG1,4.2,1.0
investigate,suspect,ARG0,2.4,1.0
investigate,suspect,ARG1,6.4,1.0
investigate,theft,ARG0,1.2,1.0
investigate,theft,ARG1,6.8,1.0
invite,buddy,ARG0,6.5,1.0
invite,buddy,ARG1,6.3,1.0
invite,friend,ARG0,6.6,1.0
invite,friend,ARG1,6.4,1.0
invite,guest,ARG0,1.9,1.0
invite,guest,ARG1,6.4,1.0
invite,host,ARG0,6.5,1.0
invite,host,ARG1,2.2,1.0
invite,organizer,ARG0,5,1.0
invite,organizer,ARG1,3.4,1.0
invite,relative,ARG0,5.8,0.8
invite,relative,ARG1,6,0.8
invite,visitor,ARG0,1.9,1.0
invite,visitor,ARG1,5.5,1.0
involve,instructor,ARG0,5.2,1.0
involve,instructor,ARG1,3.4,1.0
involve,lieutenant,ARG0,4,0.8
involve,lieutenant,ARG1,3.1,0.75
involve,lover,ARG0,6.2,1.0
involve,lover,ARG1,6.1,1.0
involve,woman,ARG0,4.2,1.0
involve,woman,ARG1,5.3,1.0
involve,dog,ARG0,2,0.5
involve,dog,ARG1,5,1.0
kick,donkey,ARG0,6.1,0.0
kick,donkey,ARG1,3.4,0.0
kick,girl,ARG0,4.6,0.5
kick,girl,ARG1,3.9,0.0
kick,janitor,ARG0,2,0.5
kick,janitor,ARG1,1.5,0.0
kick,punter,ARG0,5.4,1.0
kick,punter,ARG1,2.1,1.0
kick,wimp,ARG0,1.6,0.0
kick,wimp,ARG1,5.4,0.0
kill,assassin,ARG0,7,0.8
kill,assassin,ARG1,3.5,0.8
kill,farmer,ARG0,3.9,1.0
kill,farmer,ARG1,1.6,0.8
kill,secretary,ARG0,1.2,0.8
kill,secretary,ARG1,1.5,0.0
kill,victim,ARG0,1.7,1.0
kill,victim,ARG1,5.7,1.0
kiss,bride,ARG0,6.7,1.0
kiss,bride,ARG1,6.3,1.0
kiss,dog,ARG0,2.6,0.5
kiss,dog,ARG1,3.4,0.5
kiss,frog,ARG0,1.2,0.0
kiss,frog,ARG1,1.7,0.0
kiss,lover,ARG0,6.9,1.0
kiss,lover,ARG1,6.6,1.0
kiss,niece,ARG0,4.9,0.8
kiss,niece,ARG1,4.9,0.8
kiss,princess,ARG0,5.9,1.0
kiss,princess,ARG1,5.9,1.0
lecture,child,ARG0,1.7,0.8
lecture,child,ARG1,5.9,0.8
lecture,coach,ARG0,6.1,0.8
lecture,coach,ARG1,1.7,0.8
lecture,cop,ARG0,5.5,1.0
lecture,cop,ARG1,3,1.0
lecture,freshman,ARG0,1.9,0.8
lecture,freshman,ARG1,5.4,0.8
lecture,parent,ARG0,6.9,0.8
lecture,parent,ARG1,3.2,0.8
lecture,policeman,ARG0,5.9,0.5
lecture,policeman,ARG1,2.3,0.5
lecture,student,ARG0,2.3,1.0
lecture,student,ARG1,6.9,1.0
lecture,teacher,ARG0,6.8,1.0
lecture,teacher,ARG1,2.1,1.0
lecture,teenager,ARG0,3.1,0.8
lecture,teenager,ARG1,6,0.5
lift,bellboy,ARG0,6.5,1.0
lift,bellboy,ARG1,2.6,1.0
lift,bricks,ARG0,1.3,0.0
lift,bricks,ARG1,5.4,1.0
lift,infant,ARG0,2.5,0.8
lift,infant,ARG1,5.9,0.8
lift,kitten,ARG0,1.9,0.0
lift,kitten,ARG1,5.4,0.8
lift,puppy,ARG0,2,1.0
lift,puppy,ARG1,5.6,1.0
lift,workers,ARG0,6.1,1.0
lift,workers,ARG1,2.1,1.0
love,girl,ARG0,6.2,1.0
love,girl,ARG1,6.6,1.0
love,grandmother,ARG0,6.6,1.0
love,grandmother,ARG1,6.6,1.0
love,husband,ARG0,6.6,1.0
love,husband,ARG1,6.8,1.0
love,teacher,ARG0,5.6,0.8
love,teacher,ARG1,5.2,1.0
love,textbook,ARG0,1,0.5
love,textbook,ARG1,1.9,0.0
marry,bride,ARG0,6.4,1.0
marry,bride,ARG1,7,1.0
marry,contestant,ARG0,2.1,0.0
marry,contestant,ARG1,2.6,0.0
marry,minister,ARG0,4.7,0.8
marry,minister,ARG1,3.2,1.0
marry,priest,ARG0,4,0.8
marry,priest,ARG1,1.3,0.8
marry,teenager,ARG0,3.4,0.0
marry,teenager,ARG1,3,0.5
overthrow,dictator,ARG0,4.3,1.0
overthrow,dictator,ARG1,5.3,1.0
overthrow,government,ARG0,3.1,1.0
overthrow,government,ARG1,4.8,1.0
overthrow,peasants,ARG0,4.2,1.0
overthrow,peasants,ARG1,2.1,0.5
overthrow,revolutionary,ARG0,5.8,1.0
overthrow,revolutionary,ARG1,2.7,1.0
paint,artist,ARG0,6.7,1.0
paint,artist,ARG1,6.4,1.0
paint,landscape,ARG0,1.3,1.0
paint,landscape,ARG1,1.5,1.0
paint,model,ARG0,1.8,1.0
paint,model,ARG1,2,0.8
paint,princess,ARG0,2.4,0.8
paint,princess,ARG1,2.4,0.8
parade,delinquent,ARG0,2.8,1.0
parade,delinquent,ARG1,3.5,0.0
parade,group,ARG0,5.5,1.0
parade,group,ARG1,3.7,0.8
parade,regiment,ARG0,3.7,0.8
parade,regiment,ARG1,4.2,0.8
parade,sparrow,ARG0,1.4,0.5
parade,sparrow,ARG1,2.1,0.5
pardon,judge,ARG0,5.8,1.0
pardon,judge,ARG1,2.1,1.0
pardon,juror,ARG0,4.3,0.5
pardon,juror,ARG1,2.9,0.5
pardon,traitor,ARG0,1.2,0.8
pardon,traitor,ARG1,2.5,1.0
pay,carpenter,ARG0,3.7,0.8
pay,carpenter,ARG1,5.3,0.8
pay,cashier,ARG0,3.1,1.0
pay,cashier,ARG1,5.4,1.0
pay,customer,ARG0,6.5,1.0
pay,customer,ARG1,1.6,1.0
pay,man,ARG0,5.5,1.0
pay,man,ARG1,3.6,1.0
pay,nurse,ARG0,2.7,1.0
pay,nurse,ARG1,3.6,1.0
pay,ransom,ARG0,2.4,1.0
pay,ransom,ARG1,4.5,1.0
pay,tax,ARG0,1.6,1.0
pay,tax,ARG1,5.4,1.0
picture,electrician,ARG0,2.7,0.0
picture,electrician,ARG1,1.6,0.0
picture,husband,ARG0,4.6,0.8
picture,husband,ARG1,5.1,0.5
picture,model,ARG0,4.8,0.8
picture,model,ARG1,6.9,0.8
picture,mother,ARG0,4.9,0.8
picture,mother,ARG1,5.1,0.8
praise,candidate,ARG0,3,1.0
praise,candidate,ARG1,4.5,1.0
praise,champion,ARG0,4.6,1.0
praise,champion,ARG1,7,1.0
praise,chemist,ARG0,2.7,0.8
praise,chemist,ARG1,4.1,1.0
praise,daredevil,ARG0,3,1.0
praise,daredevil,ARG1,4.6,1.0
present,announcer,ARG0,6.7,0.8
present,announcer,ARG1,2.6,1.0
present,delegate,ARG0,5.5,1.0
present,delegate,ARG1,4.1,0.8
present,lawyer,ARG0,6.5,0.8
present,lawyer,ARG1,3.1,0.8
present,nominee,ARG0,4.2,1.0
present,nominee,ARG1,5.5,1.0
propose,president,ARG0,6.1,1.0
propose,president,ARG1,3.1,1.0
propose,program,ARG0,3.1,1.0
propose,program,ARG1,6.2,1.0
propose,solution,ARG0,1.5,1.0
propose,solution,ARG1,6.6,1.0
propose,speaker,ARG0,5.9,1.0
propose,speaker,ARG1,2.3,1.0
punish,babysitter,ARG0,4.4,0.8
punish,babysitter,ARG1,2.1,0.8
punish,child,ARG0,1.5,1.0
punish,child,ARG1,5.8,0.5
punish,delinquent,ARG0,1.7,1.0
punish,delinquent,ARG1,5.7,1.0
punish,mother,ARG0,6.4,1.0
punish,mother,ARG1,2.3,1.0
punish,parent,ARG0,6.5,1.0
punish,parent,ARG1,1.5,0.8
punish,uncle,ARG0,3.2,1.0
punish,uncle,ARG1,1.9,0.8
question,criminal,ARG0,2,1.0
question,criminal,ARG1,6.6,
question,defendant,ARG0,2.8,1.0
question,defendant,ARG1,6.6,1.0
question,lawyer,ARG0,6.5,0.5
question,lawyer,ARG1,2.9,1.0
question,waitress,ARG0,5.3,1.0
question,waitress,ARG1,5.1,1.0
question,witness,ARG0,2,0.5
question,witness,ARG1,6.7,0.8
read,author,ARG0,6.3,0.5
read,author,ARG1,3.4,0.8
read,book,ARG0,1.3,1.0
read,book,ARG1,6.6,1.0
read,historian,ARG0,6.8,0.5
read,historian,ARG1,2.8,0.8
read,philosopher,ARG0,6.5,0.5
read,philosopher,ARG1,3,1.0
recognize,celebrity,ARG0,3.8,1.0
recognize,celebrity,ARG1,6.8,0.8
recognize,fugitive,ARG0,3,0.8
recognize,fugitive,ARG1,5.3,0.8
recognize,man,ARG0,5.5,1.0
recognize,man,ARG1,4.8,1.0
recognize,van,ARG0,1,0.0
recognize,van,ARG1,4.1,0.8
recognize,witness,ARG0,6.1,0.8
recognize,witness,ARG1,3.9,0.8
record,man,ARG0,5,1.0
record,man,ARG1,2.8,1.0
record,message,ARG0,1.8,1.0
record,message,ARG1,5.6,1.0
record,performer,ARG0,5.7,1.0
record,performer,ARG1,5.1,1.0
record,scientist,ARG0,6.3,0.8
record,scientist,ARG1,2.9,0.8
record,singer,ARG0,6.7,1.0
record,singer,ARG1,5.5,1.0
release,cat,ARG0,2.3,0.0
release,cat,ARG1,3.9,1.0
release,conservationist,ARG0,2.3,0.5
release,conservationist,ARG1,1.9,0.75
release,hostage,ARG0,1.8,1.0
release,hostage,ARG1,5.5,0.5
release,inmate,ARG0,1.5,0.8
release,inmate,ARG1,5.9,0.8
release,jailer,ARG0,5.4,1.0
release,jailer,ARG1,2.6,1.0
release,priest,ARG0,4.2,0.8
release,priest,ARG1,2.1,0.8
release,prisoner,ARG0,1.9,1.0
release,prisoner,ARG1,5.1,1.0
release,warden,ARG0,5.8,1.0
release,warden,ARG1,1.6,1.0
request,doctor,ARG0,5.9,1.0
request,doctor,ARG1,5.2,1.0
request,equipment,ARG0,1.1,1.0
request,equipment,ARG1,5.1,1.0
request,prostitute,ARG0,4.1,0.5
request,prostitute,ARG1,4.3,0.5
request,soldier,ARG0,4.4,0.5
request,soldier,ARG1,2.9,1.0
request,specialist,ARG0,5.7,0.8
request,specialist,ARG1,5.5,0.8
rescue,child,ARG0,2,1.0
rescue,child,ARG1,5.3,1.0
rescue,hostage,ARG0,1.4,1.0
rescue,hostage,ARG1,5.2,1.0
rescue,knight,ARG0,6,1.0
rescue,knight,ARG1,1.7,1.0
rescue,lieutenant,ARG0,5.3,0.75
rescue,lieutenant,ARG1,3,0.75
rescue,maiden,ARG0,1.6,1.0
rescue,maiden,ARG1,4.9,1.0
rescue,mercenary,ARG0,4.3,0.8
rescue,mercenary,ARG1,2,0.8
rescue,peasant,ARG0,1.9,0.8
rescue,peasant,ARG1,2.7,1.0
rescue,rabbit,ARG0,1.1,1.0
rescue,rabbit,ARG1,3.4,1.0
rescue,victim,ARG0,1.2,1.0
rescue,victim,ARG1,4.9,1.0
revive,athlete,ARG0,3.2,0.8
revive,athlete,ARG1,3.8,0.8
revive,comedian,ARG0,2.7,0.5
revive,comedian,ARG1,1.6,0.5
revive,patient,ARG0,2.1,1.0
revive,patient,ARG1,6.3,1.0
rob,musician,ARG0,2,0.0
rob,musician,ARG1,2.9,0.0
rob,thief,ARG0,7,1.0
rob,thief,ARG1,1.3,1.0
rob,victim,ARG0,1.7,1.0
rob,victim,ARG1,6.3,1.0
scorn,farmer,ARG0,2.8,1.0
scorn,farmer,ARG1,2.6,1.0
scorn,governor,ARG0,4.2,1.0
scorn,governor,ARG1,4.6,1.0
scorn,outcast,ARG0,3.7,1.0
scorn,outcast,ARG1,6.2,1.0
scorn,victim,ARG0,4.2,1.0
scorn,victim,ARG1,2,1.0
scratch,cat,ARG0,6.9,1.0
scratch,cat,ARG1,4.1,1.0
scratch,gardener,ARG0,3.4,1.0
scratch,gardener,ARG1,5.7,0.8
scratch,scout,ARG0,3,1.0
scratch,scout,ARG1,4.1,1.0
scratch,sofa,ARG0,1.3,0.0
scratch,sofa,ARG1,4.8,1.0
scratch,woman,ARG0,4.7,0.8
scratch,woman,ARG1,4.4,1.0
scrub,dog,ARG0,1.6,1.0
scrub,dog,ARG1,5,1.0
scrub,floor,ARG0,1.2,1.0
scrub,floor,ARG1,6,1.0
scrub,infant,ARG0,1.3,0.8
scrub,infant,ARG1,5.1,0.0
scrub,janitor,ARG0,6.8,1.0
scrub,janitor,ARG1,1.4,1.0
scrub,maid,ARG0,6.7,1.0
scrub,maid,ARG1,1.6,0.5
search,house,ARG0,1.1,1.0
search,house,ARG1,6.1,0.8
search,mother,ARG0,5.4,1.0
search,mother,ARG1,1.9,1.0
search,patrolman,ARG0,6.3,1.0
search,patrolman,ARG1,1.4,0.8
search,prisoner,ARG0,1.7,1.0
search,prisoner,ARG1,6.2,1.0
search,room,ARG0,1.1,1.0
search,room,ARG1,6,1.0
search,thief,ARG0,5.7,1.0
search,thief,ARG1,6.1,1.0
seat,artist,ARG0,3.1,0.5
seat,artist,ARG1,3.7,0.5
seat,boyfriend,ARG0,5,1.0
seat,boyfriend,ARG1,4.1,0.8
seat,custodian,ARG0,2,0.8
seat,custodian,ARG1,1.7,0.8
seat,guest,ARG0,2.7,1.0
seat,guest,ARG1,6.5,0.8
see,exhibit,ARG0,1.2,1.0
see,exhibit,ARG1,6.8,1.0
see,truck,ARG0,1.1,1.0
see,truck,ARG1,6.1,1.0
see,voyeur,ARG0,5.8,0.8
see,voyeur,ARG1,2.9,0.8
see,worm,ARG0,2.4,0.8
see,worm,ARG1,4.3,0.8
select,contestant,ARG0,5.7,1.0
select,contestant,ARG1,5.2,1.0
select,contractor,ARG0,5.1,1.0
select,contractor,ARG1,5,1.0
select,gourmet,ARG0,4.3,0.0
select,gourmet,ARG1,3.8,1.0
select,obstetrician,ARG0,4.2,0.8
select,obstetrician,ARG1,4.6,1.0
select,recipe,ARG0,2.2,1.0
select,recipe,ARG1,4.4,1.0
select,secretary,ARG0,4.6,0.8
select,secretary,ARG1,3.9,0.8
send,assistant,ARG0,5.3,1.0
send,assistant,ARG1,3.4,1.0
send,child,ARG0,2.1,0.8
send,child,ARG1,3,0.8
send,lawyer,ARG0,5.2,0.0
send,lawyer,ARG1,3.1,0.8
send,manager,ARG0,5.6,1.0
send,manager,ARG1,2.9,1.0
send,package,ARG0,1.6,1.0
send,package,ARG1,6.2,1.0
sentence,chef,ARG0,1.2,1.0
sentence,chef,ARG1,1.7,1.0
sentence,criminal,ARG0,1.3,1.0
sentence,criminal,ARG1,6.7,1.0
sentence,defendant,ARG0,1.2,1.0
sentence,defendant,ARG1,6.4,1.0
sentence,judge,ARG0,6.9,0.8
sentence,judge,ARG1,1.3,1.0
sentence,tailor,ARG0,1.1,0.8
sentence,tailor,ARG1,1.8,1.0
separate,boxers,ARG0,3.1,1.0
separate,boxers,ARG1,5.7,0.75
separate,organizer,ARG0,6,0.8
separate,organizer,ARG1,3.1,1.0
separate,squirrel,ARG0,2.9,0.8
separate,squirrel,ARG1,1.4,0.8
separate,twins,ARG0,2.9,0.8
separate,twins,ARG1,3.3,0.8
serve,butler,ARG0,6.7,1.0
serve,butler,ARG1,2.1,1.0
serve,customer,ARG0,1.5,1.0
serve,customer,ARG1,7,1.0
serve,food,ARG0,1.1,1.0
serve,food,ARG1,6.2,1.0
serve,patron,ARG0,1.9,1.0
serve,patron,ARG1,5.9,1.0
serve,waitress,ARG0,6.8,1.0
serve,waitress,ARG1,2.5,0.8
shoot,assassin,ARG0,6.9,1.0
shoot,assassin,ARG1,2.2,0.8
shoot,deer,ARG0,1,1.0
shoot,deer,ARG1,6.4,0.5
shoot,duck,ARG0,1,0.0
shoot,duck,ARG1,6.5,0.5
shoot,hunter,ARG0,6.9,1.0
shoot,hunter,ARG1,2.8,1.0
shoot,president,ARG0,2.3,0.8
shoot,president,ARG1,3.5,1.0
shoot,politician,ARG0,2.7,0.8
shoot,politician,ARG1,3.3,0.8
shoot,psychopath,ARG0,5.8,0.0
shoot,psychopath,ARG1,3.3,0.8
show,movie,ARG0,5.1,1.0
show,movie,ARG1,7,1.0
show,patient,ARG0,4.7,1.0
show,patient,ARG1,2.5,1.0
show,salesman,ARG0,6.6,1.0
show,salesman,ARG1,1.6,1.0
show,wallpaper,ARG0,2.7,1.0
show,wallpaper,ARG1,5.3,1.0
sketch,architect,ARG0,6.5,0.8
sketch,architect,ARG1,1.5,0.8
sketch,artist,ARG0,6.5,1.0
sketch,artist,ARG1,2.5,1.0
sketch,landscape,ARG0,1.4,1.0
sketch,landscape,ARG1,6.6,0.8
sketch,model,ARG0,2.1,1.0
sketch,model,ARG1,5.6,0.8
sketch,portrait,ARG0,1.4,1.0
sketch,portrait,ARG1,4.9,1.0
sketch,scientist,ARG0,4.7,0.8
sketch,scientist,ARG1,1.9,0.8
sketch,woman,ARG0,4.3,1.0
sketch,woman,ARG1,5.3,0.8
slap,child,ARG0,4,0.8
slap,child,ARG1,4.5,0.5
slap,fireman,ARG0,1.5,0.0
slap,fireman,ARG1,1.1,0.5
slap,prisoner,ARG0,4.7,1.0
slap,prisoner,ARG1,5.6,0.8
slaughter,butcher,ARG0,6.2,0.8
slaughter,butcher,ARG1,1.4,0.8
slaughter,cow,ARG0,1.1,1.0
slaughter,cow,ARG1,6.9,1.0
slaughter,farmer,ARG0,5.9,1.0
slaughter,farmer,ARG1,1.4,1.0
slaughter,pig,ARG0,1,1.0
slaughter,pig,ARG1,6.8,1.0
stalk,antelope,ARG0,2.8,1.0
stalk,antelope,ARG1,5,0.8
stalk,deer,ARG0,2.3,1.0
stalk,deer,ARG1,5.2,0.8
stalk,lion,ARG0,5.9,1.0
stalk,lion,ARG1,2.2,0.8
stalk,prey,ARG0,1.7,1.0
stalk,prey,ARG1,6,1.0
stalk,prowler,ARG0,6.4,1.0
stalk,prowler,ARG1,2.1,1.0
stalk,snake,ARG0,4.9,1.0
stalk,snake,ARG1,2.3,0.5
stalk,zebra,ARG0,2.4,0.8
stalk,zebra,ARG1,4.2,0.5
startle,bird,ARG0,3.2,1.0
startle,bird,ARG1,6,1.0
startle,burglar,ARG0,6.5,1.0
startle,burglar,ARG1,4.8,0.8
startle,kid,ARG0,5.4,0.8
startle,kid,ARG1,5.1,0.8
startle,librarian,ARG0,1.9,0.5
startle,librarian,ARG1,4.8,0.8
startle,prankster,ARG0,6.7,0.8
startle,prankster,ARG1,3,0.8
steal,criminal,ARG0,6.7,1.0
steal,criminal,ARG1,1.4,1.0
steal,infant,ARG0,1.7,0.5
steal,infant,ARG1,4.5,0.0
steal,van,ARG0,1.1,0.8
steal,van,ARG1,5.2,0.8
steal,wallet,ARG0,1,1.0
steal,wallet,ARG1,6.5,1.0
study,artist,ARG0,5.7,0.8
study,artist,ARG1,3.1,0.8
study,disease,ARG0,1.2,0.8
study,disease,ARG1,5.7,1.0
study,newborn,ARG0,2.8,0.0
study,newborn,ARG1,4,0.5
study,painting,ARG0,1.3,0.5
study,painting,ARG1,5.4,0.5
study,scientist,ARG0,6.6,1.0
study,scientist,ARG1,2.4,1.0
study,worm,ARG0,1.4,0.5
study,worm,ARG1,4.3,0.5
take,customer,ARG0,5.2,1.0
take,customer,ARG1,2.6,1.0
take,money,ARG0,1.2,0.5
take,money,ARG1,5.6,1.0
take,prisoner,ARG0,4.6,1.0
take,prisoner,ARG1,3,1.0
take,thief,ARG0,6.7,1.0
take,thief,ARG1,2,1.0
teach,boss,ARG0,6.1,0.8
teach,boss,ARG1,3.8,0.8
teach,courses,ARG0,3.1,1.0
teach,courses,ARG1,6.2,1.0
teach,employees,ARG0,3.2,1.0
teach,employees,ARG1,5.4,0.8
teach,instructor,ARG0,7,1.0
teach,instructor,ARG1,3.9,1.0
teach,instructor,ARG0,6.5,1.0
teach,instructor,ARG1,2.5,1.0
teach,person,ARG0,4.8,1.0
teach,person,ARG1,5.9,1.0
teach,professor,ARG0,7,1.0
teach,professor,ARG1,3.9,1.0
teach,student,ARG0,2.3,1.0
teach,student,ARG1,6.4,1.0
teach,trainee,ARG0,1.6,1.0
teach,trainee,ARG1,6.3,1.0
terrorize,army,ARG0,5.5,0.8
terrorize,army,ARG1,2.9,0.8
terrorize,landowner,ARG0,2.8,1.0
terrorize,landowner,ARG1,2.7,0.8
terrorize,peasants,ARG0,2,0.8
terrorize,peasants,ARG1,4.7,0.8
terrorize,pirates,ARG0,6.5,1.0
terrorize,pirates,ARG1,2.2,0.8
terrorize,victim,ARG0,1.4,1.0
terrorize,victim,ARG1,6.6,1.0
thrill,contestant,ARG0,4.4,1.0
thrill,contestant,ARG1,6,0.8
thrill,lawyer,ARG0,3.9,0.5
thrill,lawyer,ARG1,2.5,0.0
thrill,student,ARG0,3.5,0.8
thrill,student,ARG1,4.6,0.8
throw,ball,ARG0,1.4,1.0
throw,ball,ARG1,6.2,1.0
throw,cat,ARG0,1.8,0.5
throw,cat,ARG1,1.9,0.8
throw,daredevil,ARG0,3.4,1.0
throw,daredevil,ARG1,2.8,1.0
throw,pitcher,ARG0,6.8,1.0
throw,pitcher,ARG1,1.6,1.0
tickle,baby,ARG0,2,1.0
tickle,baby,ARG1,6.3,0.8
tickle,girlfriend,ARG0,6,1.0
tickle,girlfriend,ARG1,5.7,
tickle,librarian,ARG0,1.7,0.0
tickle,librarian,ARG1,1.5,0.5
tickle,pilot,ARG0,1.8,1.0
tickle,pilot,ARG1,1.5,0.5
time,boss,ARG0,5,0.5
time,boss,ARG1,2.7,0.0
time,cook,ARG0,6.4,0.0
time,cook,ARG1,4.8,0.8
time,princess,ARG0,2.1,0.0
time,princess,ARG1,1.5,0.0
time,runner,ARG0,6.7,0.0
time,runner,ARG1,6.9,0.0
torture,captive,ARG0,2,1.0
torture,captive,ARG1,5.1,1.0
torture,kidnapper,ARG0,5.7,1.0
torture,kidnapper,ARG1,1.6,1.0
torture,man,ARG0,2.9,1.0
torture,man,ARG1,2.8,1.0
torture,rapist,ARG0,6.6,0.8
torture,rapist,ARG1,2.2,0.8
torture,scientist,ARG0,3.2,0.0
torture,scientist,ARG1,1.7,0.0
torture,slave,ARG0,1.3,1.0
torture,slave,ARG1,5.6,1.0
torture,victim,ARG0,1.3,1.0
torture,victim,ARG1,5.2,1.0
tow,car,ARG0,5.2,1.0
tow,car,ARG1,6.1,1.0
tow,family,ARG0,2.6,0.5
tow,family,ARG1,1.2,0.5
tow,man,ARG0,3.7,1.0
tow,man,ARG1,1.5,1.0
tow,trailer,ARG0,3.3,1.0
tow,trailer,ARG1,6.5,0.8
transfer,boss,ARG0,6.3,1.0
transfer,boss,ARG1,3.6,0.8
transfer,employee,ARG0,2.3,1.0
transfer,employee,ARG1,4.9,1.0
transfer,prisoner,ARG0,1,0.8
transfer,prisoner,ARG1,5.6,1.0
transfer,salesman,ARG0,3,1.0
transfer,salesman,ARG1,4.3,0.8
transport,cattle,ARG0,2,1.0
transport,cattle,ARG1,5.6,1.0
transport,gold,ARG0,1.1,1.0
transport,gold,ARG1,5.5,1.0
transport,prisoner,ARG0,1.7,1.0
transport,prisoner,ARG1,5.5,0.8
transport,smuggler,ARG0,6.4,0.8
transport,smuggler,ARG1,3.4,0.8
trap,fireman,ARG0,2,1.0
trap,fireman,ARG1,4.7,0.0
trap,fugitive,ARG0,3,1.0
trap,fugitive,ARG1,5.4,1.0
trap,gardener,ARG0,4,0.8
trap,gardener,ARG1,1.3,0.8
visit,dentist,ARG0,3.2,1.0
visit,dentist,ARG1,6.5,1.0
visit,family,ARG0,6.4,1.0
visit,family,ARG1,6.6,0.8
visit,grandmother,ARG0,5.9,1.0
visit,grandmother,ARG1,6.3,1.0
visit,museum,ARG0,1,1.0
visit,museum,ARG1,6.9,1.0
visit,prisoner,ARG0,2.1,1.0
visit,prisoner,ARG1,4.9,1.0
visit,shrine,ARG0,1.1,0.8
visit,shrine,ARG1,6.1,1.0
visit,tourist,ARG0,6.8,0.8
visit,tourist,ARG1,1.4,0.8
walk,beagle,ARG0,1.7,0.8
walk,beagle,ARG1,6.8,1.0
walk,nurse,ARG0,5.3,0.8
walk,nurse,ARG1,1.7,0.8
want,account,ARG0,2.1,0.8
want,account,ARG1,4.6,0.8
want,candy,ARG0,1.1,1.0
want,candy,ARG1,6.1,1.0
want,chef,ARG0,4.8,1.0
want,chef,ARG1,4.1,1.0
want,client,ARG0,6,1.0
want,client,ARG1,5.2,1.0
want,drummer,ARG0,3.8,0.8
want,drummer,ARG1,4.4,1.0
warn,daredevil,ARG0,3.4,0.0
warn,daredevil,ARG1,6.3,0.8
warn,mother,ARG0,7,1.0
warn,mother,ARG1,3.1,1.0
warn,salesman,ARG0,2.3,1.0
warn,salesman,ARG1,3.2,1.0
warn,skydiver,ARG0,3.6,1.0
warn,skydiver,ARG1,6.1,1.0
warn,weatherman,ARG0,6.9,0.0
warn,weatherman,ARG1,2.8,1.0
watch,audience,ARG0,6.2,1.0
watch,audience,ARG1,1.8,1.0
watch,building,ARG0,1.1,0.5
watch,building,ARG1,4.9,0.8
watch,director,ARG0,6.1,0.8
watch,director,ARG1,2.5,0.5
watch,guard,ARG0,6.4,0.8
watch,guard,ARG1,2.1,1.0
watch,sentry,ARG0,4.2,0.8
watch,sentry,ARG1,2.8,1.0
whip,cow,ARG0,1.1,0.5
whip,cow,ARG1,4.4,0.8
whip,hostage,ARG0,2.2,0.0
whip,hostage,ARG1,4.3,0.0
whip,waitress,ARG0,1.2,0.8
whip,waitress,ARG1,1.4,0.8
