predicate,argument,role_type,actual_fit,exp_fit
inspire,poet,ARG0,6.1,0.75
inspire,poet,ARG1,6.3,0.75
inspire,veterinarian,ARG0,3.5,0.75
inspire,veterinarian,ARG1,3.4,0.75
instruct,coach,ARG0,6.7,0.75
instruct,coach,ARG1,2.1,0.75
instruct,janitor,ARG0,1.7,0.75
instruct,janitor,ARG1,3.9,0.75
instruct,judge,ARG0,5.3,0.75
instruct,judge,ARG1,1.7,0.75
instruct,jury,ARG0,3.2,0.75
instruct,jury,ARG1,3.9,0.75
instruct,novice,ARG0,1.6,0.75
instruct,novice,ARG1,5.3,0.75
instruct,player,ARG0,3.7,0.75
instruct,player,ARG1,6.6,0.75
instruct,professor,ARG0,6.8,0.75
instruct,professor,ARG1,1.9,0.75
instruct,student,ARG0,2.6,0.75
instruct,student,ARG1,6.2,0.75
instruct,trainee,ARG0,1.7,0.75
instruct,trainee,ARG1,6.2,0.75
interrogate,culprit,ARG0,2,0.75
interrogate,culprit,ARG1,5.4,0.75
interrogate,inspector,ARG0,6.3,0.75
interrogate,inspector,ARG1,1.6,0.75
interrogate,police,ARG0,6.3,0.75
interrogate,police,ARG1,2.1,0.75
interrogate,prisoner,ARG0,1.7,0.75
interrogate,prisoner,ARG1,5.1,0.75
interrogate,suspect,ARG0,1.7,0.75
interrogate,suspect,ARG1,5.8,0.75
interrogate,warden,ARG0,5.4,0.75
interrogate,warden,ARG1,2.1,0.75
interview,applicant,ARG0,1.6,0.75
interview,applicant,ARG1,6.6,0.75
interview,athlete,ARG0,2.3,0.75
interview,athlete,ARG1,6.1,0.75
interview,candidate,ARG0,2.6,0.75
interview,candidate,ARG1,6.6,0.75
interview,dancer,ARG0,2.1,0.75
interview,dancer,ARG1,4.3,0.75
interview,housewife,ARG0,1.8,0.25
interview,housewife,ARG1,1.9,0.75
interview,newspaper,ARG0,4.1,0.75
interview,newspaper,ARG1,1.5,0.75
interview,performer,ARG0,2,0.75
interview,performer,ARG1,6.2,0.75
interview,reporter,ARG0,6.8,0.75
interview,reporter,ARG1,2.7,0.75
investigate,auditor,ARG0,6.2,0.75
investigate,auditor,ARG1,2.2,0.75
investigate,crime,ARG0,1.2,0.75
investigate,crime,ARG1,6.6,0.75
investigate,detective,ARG0,6.4,0.75
investigate,detective,ARG1,1.9,0.75
investigate,gangster,ARG0,3.5,0.75
investigate,gangster,ARG1,6.4,0.75
investigate,punk,ARG0,1.9,0.75
investigate,punk,ARG1,4.2,0.75
investigate,suspect,ARG0,2.4,0.75
investigate,suspect,ARG1,6.4,0.75
investigate,theft,ARG0,1.2,0.75
investigate,theft,ARG1,6.8,0.75
invite,buddy,ARG0,6.5,0.75
invite,buddy,ARG1,6.3,0.75
invite,friend,ARG0,6.6,0.75
invite,friend,ARG1,6.4,0.75
invite,guest,ARG0,1.9,0.75
invite,guest,ARG1,6.4,0.75
invite,host,ARG0,6.5,0.75
invite,host,ARG1,2.2,0.75
invite,organizer,ARG0,5,0.75
invite,organizer,ARG1,3.4,0.75
invite,relative,ARG0,5.8,0.75
invite,relative,ARG1,6,0.75
invite,visitor,ARG0,1.9,0.75
invite,visitor,ARG1,5.5,0.75
involve,instructor,ARG0,5.2,0.75
involve,instructor,ARG1,3.4,0.75
involve,lieutenant,ARG0,4,0.75
involve,lieutenant,ARG1,3.1,0.75
involve,lover,ARG0,6.2,0.75
involve,lover,ARG1,6.1,0.75
involve,woman,ARG0,4.2,0.75
involve,woman,ARG1,5.3,0.75
involve,dog,ARG0,2,0.75
involve,dog,ARG1,5,0.75
kick,donkey,ARG0,6.1,1.0
kick,donkey,ARG1,3.4,1.0
kick,girl,ARG0,4.6,0.75
kick,girl,ARG1,3.9,0.75
kick,janitor,ARG0,2,1.0
kick,janitor,ARG1,1.5,1.0
kick,punter,ARG0,5.4,0.75
kick,punter,ARG1,2.1,0.75
kick,wimp,ARG0,1.6,1.0
kick,wimp,ARG1,5.4,1.0
kill,assassin,ARG0,7,0.75
kill,assassin,ARG1,3.5,0.75
kill,farmer,ARG0,3.9,0.75
kill,farmer,ARG1,1.6,0.75
kill,secretary,ARG0,1.2,0.75
kill,secretary,ARG1,1.5,0.75
kill,victim,ARG0,1.7,0.75
kill,victim,ARG1,5.7,0.75
kiss,bride,ARG0,6.7,0.75
kiss,bride,ARG1,6.3,0.75
kiss,dog,ARG0,2.6,1.0
kiss,dog,ARG1,3.4,0.75
kiss,frog,ARG0,1.2,1.0
kiss,frog,ARG1,1.7,0.0
kiss,lover,ARG0,6.9,0.75
kiss,lover,ARG1,6.6,0.75
kiss,niece,ARG0,4.9,0.75
kiss,niece,ARG1,4.9,0.75
kiss,princess,ARG0,5.9,0.75
kiss,princess,ARG1,5.9,0.75
lecture,child,ARG0,1.7,0.75
lecture,child,ARG1,5.9,0.75
lecture,coach,ARG0,6.1,0.75
lecture,coach,ARG1,1.7,0.75
lecture,cop,ARG0,5.5,0.75
lecture,cop,ARG1,3,0.75
lecture,freshman,ARG0,1.9,0.75
lecture,freshman,ARG1,5.4,0.75
lecture,parent,ARG0,6.9,0.75
lecture,parent,ARG1,3.2,0.75
lecture,policeman,ARG0,5.9,0.75
lecture,policeman,ARG1,2.3,0.75
lecture,student,ARG0,2.3,0.75
lecture,student,ARG1,6.9,0.75
lecture,teacher,ARG0,6.8,1.0
lecture,teacher,ARG1,2.1,0.75
lecture,teenager,ARG0,3.1,0.75
lecture,teenager,ARG1,6,0.75
lift,bellboy,ARG0,6.5,0.75
lift,bellboy,ARG1,2.6,0.75
lift,bricks,ARG0,1.3,0.75
lift,bricks,ARG1,5.4,0.75
lift,infant,ARG0,2.5,0.75
lift,infant,ARG1,5.9,0.75
lift,kitten,ARG0,1.9,0.75
lift,kitten,ARG1,5.4,0.75
lift,puppy,ARG0,2,0.75
lift,puppy,ARG1,5.6,0.75
lift,workers,ARG0,6.1,0.75
lift,workers,ARG1,2.1,0.75
love,girl,ARG0,6.2,0.75
love,girl,ARG1,6.6,0.75
love,grandmother,ARG0,6.6,0.75
love,grandmother,ARG1,6.6,0.75
love,husband,ARG0,6.6,0.75
love,husband,ARG1,6.8,0.75
love,teacher,ARG0,5.6,0.75
love,teacher,ARG1,5.2,0.75
love,textbook,ARG0,1,0.25
love,textbook,ARG1,1.9,0.25
marry,bride,ARG0,6.4,1.0
marry,bride,ARG1,7,1.0
marry,contestant,ARG0,2.1,0.75
marry,contestant,ARG1,2.6,0.75
marry,minister,ARG0,4.7,0.75
marry,minister,ARG1,3.2,0.75
marry,priest,ARG0,4,0.75
marry,priest,ARG1,1.3,0.75
marry,teenager,ARG0,3.4,0.25
marry,teenager,ARG1,3,0.25
overthrow,dictator,ARG0,4.3,0.75
overthrow,dictator,ARG1,5.3,0.75
overthrow,government,ARG0,3.1,0.75
overthrow,government,ARG1,4.8,0.75
overthrow,peasants,ARG0,4.2,0.75
overthrow,peasants,ARG1,2.1,0.75
overthrow,revolutionary,ARG0,5.8,0.75
overthrow,revolutionary,ARG1,2.7,0.75
paint,artist,ARG0,6.7,0.75
paint,artist,ARG1,6.4,0.75
paint,landscape,ARG0,1.3,0.75
paint,landscape,ARG1,1.5,0.75
paint,model,ARG0,1.8,0.75
paint,model,ARG1,2,0.75
paint,princess,ARG0,2.4,0.75
paint,princess,ARG1,2.4,0.75
parade,delinquent,ARG0,2.8,0.75
parade,delinquent,ARG1,3.5,0.75
parade,group,ARG0,5.5,0.75
parade,group,ARG1,3.7,0.75
parade,regiment,ARG0,3.7,0.75
parade,regiment,ARG1,4.2,0.75
parade,sparrow,ARG0,1.4,1.0
parade,sparrow,ARG1,2.1,0.25
pardon,judge,ARG0,5.8,0.75
pardon,judge,ARG1,2.1,0.75
pardon,juror,ARG0,4.3,0.75
pardon,juror,ARG1,2.9,0.75
pardon,traitor,ARG0,1.2,0.75
pardon,traitor,ARG1,2.5,0.75
pay,carpenter,ARG0,3.7,0.75
pay,carpenter,ARG1,5.3,0.75
pay,cashier,ARG0,3.1,0.75
pay,cashier,ARG1,5.4,0.75
pay,customer,ARG0,6.5,0.75
pay,customer,ARG1,1.6,0.75
pay,man,ARG0,5.5,0.75
pay,man,ARG1,3.6,0.75
pay,nurse,ARG0,2.7,0.75
pay,nurse,ARG1,3.6,0.75
pay,ransom,ARG0,2.4,0.75
pay,ransom,ARG1,4.5,0.75
pay,tax,ARG0,1.6,0.75
pay,tax,ARG1,5.4,0.75
picture,electrician,ARG0,2.7,1.0
picture,electrician,ARG1,1.6,0.25
picture,husband,ARG0,4.6,0.75
picture,husband,ARG1,5.1,0.75
picture,model,ARG0,4.8,0.75
picture,model,ARG1,6.9,0.75
picture,mother,ARG0,4.9,0.75
picture,mother,ARG1,5.1,0.75
praise,candidate,ARG0,3,0.75
praise,candidate,ARG1,4.5,0.75
praise,champion,ARG0,4.6,0.75
praise,champion,ARG1,7,0.75
praise,chemist,ARG0,2.7,0.75
praise,chemist,ARG1,4.1,0.75
praise,daredevil,ARG0,3,0.75
praise,daredevil,ARG1,4.6,0.75
present,announcer,ARG0,6.7,0.75
present,announcer,ARG1,2.6,0.75
present,delegate,ARG0,5.5,0.75
present,delegate,ARG1,4.1,0.75
present,lawyer,ARG0,6.5,0.75
present,lawyer,ARG1,3.1,0.75
present,nominee,ARG0,4.2,0.75
present,nominee,ARG1,5.5,0.75
propose,president,ARG0,6.1,0.75
propose,president,ARG1,3.1,0.75
propose,program,ARG0,3.1,0.75
propose,program,ARG1,6.2,0.75
propose,solution,ARG0,1.5,0.75
propose,solution,ARG1,6.6,0.75
propose,speaker,ARG0,5.9,0.75
propose,speaker,ARG1,2.3,0.75
punish,babysitter,ARG0,4.4,0.75
punish,babysitter,ARG1,2.1,0.75
punish,child,ARG0,1.5,0.75
punish,child,ARG1,5.8,0.75
punish,delinquent,ARG0,1.7,0.75
punish,delinquent,ARG1,5.7,0.75
punish,mother,ARG0,6.4,0.75
punish,mother,ARG1,2.3,0.75
punish,parent,ARG0,6.5,0.75
punish,parent,ARG1,1.5,0.75
punish,uncle,ARG0,3.2,0.75
punish,uncle,ARG1,1.9,0.75
question,criminal,ARG0,2,0.75
question,criminal,ARG1,6.6,0.75
question,defendant,ARG0,2.8,0.75
question,defendant,ARG1,6.6,0.75
question,lawyer,ARG0,6.5,0.75
question,lawyer,ARG1,2.9,0.75
question,waitress,ARG0,5.3,0.75
question,waitress,ARG1,5.1,0.75
question,witness,ARG0,2,0.75
question,witness,ARG1,6.7,0.75
read,author,ARG0,6.3,0.75
read,author,ARG1,3.4,0.75
read,book,ARG0,1.3,1.0
read,book,ARG1,6.6,1.0
read,historian,ARG0,6.8,0.75
read,historian,ARG1,2.8,0.75
read,philosopher,ARG0,6.5,0.75
read,philosopher,ARG1,3,0.75
recognize,celebrity,ARG0,3.8,0.75
recognize,celebrity,ARG1,6.8,0.75
recognize,fugitive,ARG0,3,0.75
recognize,fugitive,ARG1,5.3,0.75
recognize,man,ARG0,5.5,0.75
recognize,man,ARG1,4.8,0.75
recognize,van,ARG0,1,0.75
recognize,van,ARG1,4.1,0.75
recognize,witness,ARG0,6.1,0.75
recognize,witness,ARG1,3.9,0.75
record,man,ARG0,5,0.75
record,man,ARG1,2.8,0.75
record,message,ARG0,1.8,0.75
record,message,ARG1,5.6,0.75
record,performer,ARG0,5.7,0.75
record,performer,ARG1,5.1,0.75
record,scientist,ARG0,6.3,0.75
record,scientist,ARG1,2.9,0.75
record,singer,ARG0,6.7,0.75
record,singer,ARG1,5.5,0.75
release,cat,ARG0,2.3,0.75
release,cat,ARG1,3.9,0.75
release,conservationist,ARG0,2.3,0.75
release,conservationist,ARG1,1.9,0.75
release,hostage,ARG0,1.8,0.75
release,hostage,ARG1,5.5,0.75
release,inmate,ARG0,1.5,0.75
release,inmate,ARG1,5.9,0.75
release,jailer,ARG0,5.4,0.75
release,jailer,ARG1,2.6,0.75
release,priest,ARG0,4.2,0.75
release,priest,ARG1,2.1,0.75
release,prisoner,ARG0,1.9,0.75
release,prisoner,ARG1,5.1,0.75
release,warden,ARG0,5.8,0.75
release,warden,ARG1,1.6,0.75
request,doctor,ARG0,5.9,0.75
request,doctor,ARG1,5.2,0.75
request,equipment,ARG0,1.1,0.75
request,equipment,ARG1,5.1,0.75
request,prostitute,ARG0,4.1,0.75
request,prostitute,ARG1,4.3,0.75
request,soldier,ARG0,4.4,0.75
request,soldier,ARG1,2.9,0.75
request,specialist,ARG0,5.7,0.75
request,specialist,ARG1,5.5,0.75
rescue,child,ARG0,2,1.0
rescue,child,ARG1,5.3,1.0
rescue,hostage,ARG0,1.4,0.75
rescue,hostage,ARG1,5.2,0.75
rescue,knight,ARG0,6,0.75
rescue,knight,ARG1,1.7,0.75
rescue,lieutenant,ARG0,5.3,0.75
rescue,lieutenant,ARG1,3,0.75
rescue,maiden,ARG0,1.6,0.75
rescue,maiden,ARG1,4.9,0.75
rescue,mercenary,ARG0,4.3,0.75
rescue,mercenary,ARG1,2,0.75
rescue,peasant,ARG0,1.9,0.75
rescue,peasant,ARG1,2.7,0.75
rescue,rabbit,ARG0,1.1,0.75
rescue,rabbit,ARG1,3.4,0.75
rescue,victim,ARG0,1.2,0.75
rescue,victim,ARG1,4.9,0.75
revive,athlete,ARG0,3.2,0.75
revive,athlete,ARG1,3.8,0.75
revive,comedian,ARG0,2.7,0.75
revive,comedian,ARG1,1.6,0.75
revive,patient,ARG0,2.1,0.75
revive,patient,ARG1,6.3,0.75
rob,musician,ARG0,2,0.75
rob,musician,ARG1,2.9,0.75
rob,thief,ARG0,7,0.75
rob,thief,ARG1,1.3,0.75
rob,victim,ARG0,1.7,0.75
rob,victim,ARG1,6.3,0.75
scorn,farmer,ARG0,2.8,0.75
scorn,farmer,ARG1,2.6,0.75
scorn,governor,ARG0,4.2,0.75
scorn,governor,ARG1,4.6,0.75
scorn,outcast,ARG0,3.7,0.75
scorn,outcast,ARG1,6.2,0.75
scorn,victim,ARG0,4.2,0.75
scorn,victim,ARG1,2,0.75
scratch,cat,ARG0,6.9,0.75
scratch,cat,ARG1,4.1,0.75
scratch,gardener,ARG0,3.4,0.75
scratch,gardener,ARG1,5.7,0.75
scratch,scout,ARG0,3,0.75
scratch,scout,ARG1,4.1,0.75
scratch,sofa,ARG0,1.3,0.75
scratch,sofa,ARG1,4.8,0.75
scratch,woman,ARG0,4.7,0.75
scratch,woman,ARG1,4.4,0.75
scrub,dog,ARG0,1.6,0.75
scrub,dog,ARG1,5,0.75
scrub,floor,ARG0,1.2,0.75
scrub,floor,ARG1,6,0.75
scrub,infant,ARG0,1.3,0.75
scrub,infant,ARG1,5.1,0.75
scrub,janitor,ARG0,6.8,0.75
scrub,janitor,ARG1,1.4,0.75
scrub,maid,ARG0,6.7,0.75
scrub,maid,ARG1,1.6,0.75
search,house,ARG0,1.1,0.75
search,house,ARG1,6.1,0.75
search,mother,ARG0,5.4,0.75
search,mother,ARG1,1.9,0.75
search,patrolman,ARG0,6.3,0.75
search,patrolman,ARG1,1.4,0.75
search,prisoner,ARG0,1.7,0.75
search,prisoner,ARG1,6.2,0.75
search,room,ARG0,1.1,0.75
search,room,ARG1,6,0.75
search,thief,ARG0,5.7,0.75
search,thief,ARG1,6.1,0.75
seat,artist,ARG0,3.1,0.75
seat,artist,ARG1,3.7,0.75
seat,boyfriend,ARG0,5,0.75
seat,boyfriend,ARG1,4.1,0.75
seat,custodian,ARG0,2,0.75
seat,custodian,ARG1,1.7,0.75
seat,guest,ARG0,2.7,0.75
seat,guest,ARG1,6.5,0.75
see,exhibit,ARG0,1.2,0.75
see,exhibit,ARG1,6.8,0.75
see,truck,ARG0,1.1,0.75
see,truck,ARG1,6.1,0.75
see,voyeur,ARG0,5.8,0.75
see,voyeur,ARG1,2.9,0.75
see,worm,ARG0,2.4,0.75
see,worm,ARG1,4.3,0.75
select,contestant,ARG0,5.7,0.75
select,contestant,ARG1,5.2,0.75
select,contractor,ARG0,5.1,0.75
select,contractor,ARG1,5,0.75
select,gourmet,ARG0,4.3,0.75
select,gourmet,ARG1,3.8,0.75
select,obstetrician,ARG0,4.2,0.75
select,obstetrician,ARG1,4.6,0.75
select,recipe,ARG0,2.2,0.75
select,recipe,ARG1,4.4,0.75
select,secretary,ARG0,4.6,0.75
select,secretary,ARG1,3.9,0.75
send,assistant,ARG0,5.3,0.75
send,assistant,ARG1,3.4,0.75
send,child,ARG0,2.1,0.75
send,child,ARG1,3,0.75
send,lawyer,ARG0,5.2,0.75
send,lawyer,ARG1,3.1,0.75
send,manager,ARG0,5.6,0.75
send,manager,ARG1,2.9,0.75
send,package,ARG0,1.6,0.75
send,package,ARG1,6.2,0.75
sentence,chef,ARG0,1.2,0.75
sentence,chef,ARG1,1.7,0.75
sentence,criminal,ARG0,1.3,0.75
sentence,criminal,ARG1,6.7,0.75
sentence,defendant,ARG0,1.2,0.75
sentence,defendant,ARG1,6.4,0.75
sentence,judge,ARG0,6.9,0.75
sentence,judge,ARG1,1.3,0.75
sentence,tailor,ARG0,1.1,0.75
sentence,tailor,ARG1,1.8,0.75
separate,boxers,ARG0,3.1,0.75
separate,boxers,ARG1,5.7,0.75
separate,organizer,ARG0,6,0.75
separate,organizer,ARG1,3.1,0.75
separate,squirrel,ARG0,2.9,0.75
separate,squirrel,ARG1,1.4,0.75
separate,twins,ARG0,2.9,0.75
separate,twins,ARG1,3.3,0.75
serve,butler,ARG0,6.7,0.75
serve,butler,ARG1,2.1,0.75
serve,customer,ARG0,1.5,0.75
serve,customer,ARG1,7,0.75
serve,food,ARG0,1.1,0.75
serve,food,ARG1,6.2,0.75
serve,patron,ARG0,1.9,0.75
serve,patron,ARG1,5.9,0.75
serve,waitress,ARG0,6.8,0.75
serve,waitress,ARG1,2.5,0.75
shoot,assassin,ARG0,6.9,0.75
shoot,assassin,ARG1,2.2,0.75
shoot,deer,ARG0,1,0.75
shoot,deer,ARG1,6.4,0.75
shoot,duck,ARG0,1,0.75
shoot,duck,ARG1,6.5,0.75
shoot,hunter,ARG0,6.9,0.75
shoot,hunter,ARG1,2.8,0.75
shoot,president,ARG0,2.3,0.75
shoot,president,ARG1,3.5,0.75
shoot,politician,ARG0,2.7,0.75
shoot,politician,ARG1,3.3,0.75
shoot,psychopath,ARG0,5.8,0.75
shoot,psychopath,ARG1,3.3,0.75
show,movie,ARG0,5.1,1.0
show,movie,ARG1,7,0.75
show,patient,ARG0,4.7,0.75
show,patient,ARG1,2.5,0.75
show,salesman,ARG0,6.6,0.75
show,salesman,ARG1,1.6,0.75
show,wallpaper,ARG0,2.7,0.75
show,wallpaper,ARG1,5.3,0.75
sketch,architect,ARG0,6.5,0.75
sketch,architect,ARG1,1.5,0.75
sketch,artist,ARG0,6.5,0.75
sketch,artist,ARG1,2.5,0.75
sketch,landscape,ARG0,1.4,0.75
sketch,landscape,ARG1,6.6,0.75
sketch,model,ARG0,2.1,0.75
sketch,model,ARG1,5.6,0.75
sketch,portrait,ARG0,1.4,0.75
sketch,portrait,ARG1,4.9,0.75
sketch,scientist,ARG0,4.7,0.75
sketch,scientist,ARG1,1.9,0.75
sketch,woman,ARG0,4.3,0.75
sketch,woman,ARG1,5.3,0.75
slap,child,ARG0,4,0.75
slap,child,ARG1,4.5,0.75
slap,fireman,ARG0,1.5,0.75
slap,fireman,ARG1,1.1,0.75
slap,prisoner,ARG0,4.7,0.75
slap,prisoner,ARG1,5.6,0.75
slaughter,butcher,ARG0,6.2,0.75
slaughter,butcher,ARG1,1.4,0.75
slaughter,cow,ARG0,1.1,0.75
slaughter,cow,ARG1,6.9,0.75
slaughter,farmer,ARG0,5.9,0.75
slaughter,farmer,ARG1,1.4,0.75
slaughter,pig,ARG0,1,0.75
slaughter,pig,ARG1,6.8,0.75
stalk,antelope,ARG0,2.8,0.75
stalk,antelope,ARG1,5,0.75
stalk,deer,ARG0,2.3,0.75
stalk,deer,ARG1,5.2,0.75
stalk,lion,ARG0,5.9,0.75
stalk,lion,ARG1,2.2,0.75
stalk,prey,ARG0,1.7,0.75
stalk,prey,ARG1,6,0.75
stalk,prowler,ARG0,6.4,0.75
stalk,prowler,ARG1,2.1,0.75
stalk,snake,ARG0,4.9,0.75
stalk,snake,ARG1,2.3,0.75
stalk,zebra,ARG0,2.4,0.75
stalk,zebra,ARG1,4.2,0.75
startle,bird,ARG0,3.2,0.75
startle,bird,ARG1,6,0.75
startle,burglar,ARG0,6.5,0.75
startle,burglar,ARG1,4.8,0.75
startle,kid,ARG0,5.4,0.75
startle,kid,ARG1,5.1,0.75
startle,librarian,ARG0,1.9,0.75
startle,librarian,ARG1,4.8,0.75
startle,prankster,ARG0,6.7,0.75
startle,prankster,ARG1,3,0.75
steal,criminal,ARG0,6.7,0.75
steal,criminal,ARG1,1.4,0.75
steal,infant,ARG0,1.7,1.0
steal,infant,ARG1,4.5,0.75
steal,van,ARG0,1.1,0.75
steal,van,ARG1,5.2,0.75
steal,wallet,ARG0,1,0.75
steal,wallet,ARG1,6.5,0.75
study,artist,ARG0,5.7,0.75
study,artist,ARG1,3.1,0.75
study,disease,ARG0,1.2,0.75
study,disease,ARG1,5.7,0.75
study,newborn,ARG0,2.8,0.75
study,newborn,ARG1,4,0.75
study,painting,ARG0,1.3,0.75
study,painting,ARG1,5.4,0.75
study,scientist,ARG0,6.6,0.75
study,scientist,ARG1,2.4,0.75
study,worm,ARG0,1.4,1.0
study,worm,ARG1,4.3,0.75
take,customer,ARG0,5.2,0.75
take,customer,ARG1,2.6,0.75
take,money,ARG0,1.2,0.75
take,money,ARG1,5.6,0.75
take,prisoner,ARG0,4.6,0.75
take,prisoner,ARG1,3,0.75
take,thief,ARG0,6.7,0.75
take,thief,ARG1,2,0.75
teach,boss,ARG0,6.1,0.75
teach,boss,ARG1,3.8,0.75
teach,courses,ARG0,3.1,0.75
teach,courses,ARG1,6.2,0.75
teach,employees,ARG0,3.2,0.75
teach,employees,ARG1,5.4,0.75
teach,instructor,ARG0,7,0.75
teach,instructor,ARG1,3.9,0.75
teach,instructor,ARG0,6.5,0.75
teach,instructor,ARG1,2.5,0.75
teach,person,ARG0,4.8,0.75
teach,person,ARG1,5.9,0.75
teach,professor,ARG0,7,0.75
teach,professor,ARG1,3.9,0.75
teach,student,ARG0,2.3,1.0
teach,student,ARG1,6.4,0.75
teach,trainee,ARG0,1.6,0.75
teach,trainee,ARG1,6.3,0.75
terrorize,army,ARG0,5.5,0.75
terrorize,army,ARG1,2.9,0.75
terrorize,landowner,ARG0,2.8,0.75
terrorize,landowner,ARG1,2.7,0.75
terrorize,peasants,ARG0,2,0.75
terrorize,peasants,ARG1,4.7,0.75
terrorize,pirates,ARG0,6.5,0.75
terrorize,pirates,ARG1,2.2,0.75
terrorize,victim,ARG0,1.4,0.75
terrorize,victim,ARG1,6.6,0.75
thrill,contestant,ARG0,4.4,0.75
thrill,contestant,ARG1,6,0.75
thrill,lawyer,ARG0,3.9,0.75
thrill,lawyer,ARG1,2.5,0.75
thrill,student,ARG0,3.5,0.75
thrill,student,ARG1,4.6,0.75
throw,ball,ARG0,1.4,0.75
throw,ball,ARG1,6.2,0.75
throw,cat,ARG0,1.8,0.75
throw,cat,ARG1,1.9,0.75
throw,daredevil,ARG0,3.4,0.75
throw,daredevil,ARG1,2.8,0.75
throw,pitcher,ARG0,6.8,0.75
throw,pitcher,ARG1,1.6,0.75
tickle,baby,ARG0,2,0.75
tickle,baby,ARG1,6.3,0.75
tickle,girlfriend,ARG0,6,0.75
tickle,girlfriend,ARG1,5.7,0.75
tickle,librarian,ARG0,1.7,0.75
tickle,librarian,ARG1,1.5,0.75
tickle,pilot,ARG0,1.8,0.75
tickle,pilot,ARG1,1.5,0.75
time,boss,ARG0,5,0.75
time,boss,ARG1,2.7,0.75
time,cook,ARG0,6.4,0.75
time,cook,ARG1,4.8,0.75
time,princess,ARG0,2.1,0.0
time,princess,ARG1,1.5,0.0
time,runner,ARG0,6.7,0.75
time,runner,ARG1,6.9,0.75
torture,captive,ARG0,2,0.75
torture,captive,ARG1,5.1,0.75
torture,kidnapper,ARG0,5.7,0.75
torture,kidnapper,ARG1,1.6,0.75
torture,man,ARG0,2.9,0.75
torture,man,ARG1,2.8,0.75
torture,rapist,ARG0,6.6,0.75
torture,rapist,ARG1,2.2,0.75
torture,scientist,ARG0,3.2,0.75
torture,scientist,ARG1,1.7,0.75
torture,slave,ARG0,1.3,0.75
torture,slave,ARG1,5.6,0.75
torture,victim,ARG0,1.3,0.75
torture,victim,ARG1,5.2,0.75
tow,car,ARG0,5.2,0.75
tow,car,ARG1,6.1,0.75
tow,family,ARG0,2.6,0.75
tow,family,ARG1,1.2,0.75
tow,man,ARG0,3.7,0.75
tow,man,ARG1,1.5,0.75
tow,trailer,ARG0,3.3,0.75
tow,trailer,ARG1,6.5,0.75
transfer,boss,ARG0,6.3,0.75
transfer,boss,ARG1,3.6,0.75
transfer,employee,ARG0,2.3,0.75
transfer,employee,ARG1,4.9,0.75
transfer,prisoner,ARG0,1,0.75
transfer,prisoner,ARG1,5.6,0.75
transfer,salesman,ARG0,3,0.75
transfer,salesman,ARG1,4.3,0.75
transport,cattle,ARG0,2,0.75
transport,cattle,ARG1,5.6,0.75
transport,gold,ARG0,1.1,0.75
transport,gold,ARG1,5.5,0.75
transport,prisoner,ARG0,1.7,0.75
transport,prisoner,ARG1,5.5,0.75
transport,smuggler,ARG0,6.4,0.75
transport,smuggler,ARG1,3.4,0.75
trap,fireman,ARG0,2,0.75
trap,fireman,ARG1,4.7,0.75
trap,fugitive,ARG0,3,0.75
trap,fugitive,ARG1,5.4,0.75
trap,gardener,ARG0,4,0.75
trap,gardener,ARG1,1.3,0.75
visit,dentist,ARG0,3.2,0.75
visit,dentist,ARG1,6.5,0.75
visit,family,ARG0,6.4,0.75
visit,family,ARG1,6.6,0.75
visit,grandmother,ARG0,5.9,0.75
visit,grandmother,ARG1,6.3,0.75
visit,museum,ARG0,1,0.75
visit,museum,ARG1,6.9,0.75
visit,prisoner,ARG0,2.1,0.75
visit,prisoner,ARG1,4.9,0.75
visit,shrine,ARG0,1.1,0.75
visit,shrine,ARG1,6.1,0.75
visit,tourist,ARG0,6.8,0.75
visit,tourist,ARG1,1.4,0.75
walk,beagle,ARG0,1.7,0.75
walk,beagle,ARG1,6.8,0.75
walk,nurse,ARG0,5.3,0.75
walk,nurse,ARG1,1.7,0.75
want,account,ARG0,2.1,0.75
want,account,ARG1,4.6,0.75
want,candy,ARG0,1.1,0.75
want,candy,ARG1,6.1,0.75
want,chef,ARG0,4.8,0.75
want,chef,ARG1,4.1,0.75
want,client,ARG0,6,0.75
want,client,ARG1,5.2,0.75
want,drummer,ARG0,3.8,0.75
want,drummer,ARG1,4.4,0.75
warn,daredevil,ARG0,3.4,0.75
warn,daredevil,ARG1,6.3,0.75
warn,mother,ARG0,7,0.75
warn,mother,ARG1,3.1,0.75
warn,salesman,ARG0,2.3,0.75
warn,salesman,ARG1,3.2,0.75
warn,skydiver,ARG0,3.6,0.75
warn,skydiver,ARG1,6.1,0.75
warn,weatherman,ARG0,6.9,0.75
warn,weatherman,ARG1,2.8,0.75
watch,audience,ARG0,6.2,0.75
watch,audience,ARG1,1.8,0.75
watch,building,ARG0,1.1,0.75
watch,building,ARG1,4.9,0.75
watch,director,ARG0,6.1,0.75
watch,director,ARG1,2.5,0.75
watch,guard,ARG0,6.4,0.75
watch,guard,ARG1,2.1,0.75
watch,sentry,ARG0,4.2,0.75
watch,sentry,ARG1,2.8,0.75
whip,cow,ARG0,1.1,0.75
whip,cow,ARG1,4.4,0.75
whip,hostage,ARG0,2.2,0.75
whip,hostage,ARG1,4.3,0.75
whip,waitress,ARG0,1.2,0.75
whip,waitress,ARG1,1.4,0.75
worship,creator,ARG0,1.1,0.75
worship,creator,ARG1,6.4,0.75
